"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
71,2,0,"OT","0",0,0,"1 came from a private high school and they came knocking on my door a month after graduation. If I’m doing well. I’ll give them money. If I’m poor. I’ll say to heck with it."
72,0,0,"B","0",0,0,
73,0,0,"B","0",0,0,
74,2,0,"OT","0",0,0,"Debbie Oakland, physical education freshman:"
75,2,0,"OT","0",0,0,"It would depend on how much I’m making. I will have a brother going here and I want to support the school."
76,0,0,"B","0",0,0,
77,2,0,"OT","0",0,0,"Chris Reade, agricultural management freshman:"
78,2,0,"OT","0",0,0,"I’d give them money if it was going to a good cause like scholarships. I would give because it is a good school and it could use the help."
79,0,0,"B","0",0,0,
80,0,0,"B","0",0,0,
81,0,0,"B","0",0,0,
82,2,5,"HL","0",0,0,"Oscar’s turning over in his grave"
83,2,5,"TXT","1",0,0,"Well, it’s over. Finally. And not a minute too soon. In fact, the Academy Awards show lasted exactly three hours and 21 minutes too long."
84,2,5,"TXT","2",0,0,"On Monday this annual Hollywood extravaganza forced itself upon the American public and was received about as warmly as a pop quiz."
85,2,5,"TXT","3",0,0,"Except, unlike a pop quiz, we were warned about the Academy Awards. We knew they were coming. They’ve been coming at us live from Hollywood for 59 obnoxious years. And they’ll keep coming, just like the flu."
86,2,5,"TXT","4",0,0,"Actually, the show wouldn’t be so bad if only the meaningful parts were televised. Does the television audience really need to know that “ ’Round Midnight” had the best score? What was the score, anyway? By how much did it win?"
87,2,5,"TXT","5",0,0,"And does the man on the street really care that “Precious Images” was the best live-action short film? Maybe. But then why"
88,2,5,"SH","0",0,0,"REPORTER’S"
89,2,5,"SH","0",0,0,"NOTEBOOK"
90,2,5,"TXT","9",0,0,"talk turkey and award prizes for the things people are really interested in."
91,2,5,"BL","0",0,0,"Stacey Myers"
92,2,5,"TXT","5",0,0,"don’t they give an award for the best non-action long film? Ronald Reagan’s last news conference would be a good nominee."
93,2,5,"TXT","6",0,0,"To continue in the true spirit of the awards, perhaps the academy ought to consider the following meaningful categories for next year’s presentation:"
94,2,5,"TXT","7",0,0,"Best Valet Parker at the Studio Parking Lot — Nominees will be judged on their speed, attire and knowledge of restaurants within a 10-mile radius."
95,2,5,"TXT","8",0,0,"Most Original Excuse for the Film Going Over Budget — Directors and producers have come up with some creative ones and the Academy should recognize the genius of these artists."
96,2,5,"TXT","9",0,0,"Worst Actor/Actress — Let’s"
97,2,5,"TXT","10",0,0,"The awards are well on their way to becoming the most lavish, excessive and exorbitant non-event in the history of mankind. All the show needs is a few extra categories to stretch the presentation into a two-day fashion parade and it would be, without a doubt, the most worthless program ever endured by human audiences."
98,2,5,"TXT","11",0,0,"Although the Academy Awards are based on an ideal of recognizing artistic excellence in the movie industry, they’ve become an evening devoted to activities that don’t interest anybody but the actors and ac- t tresses themselves. Maybe if the television viewing public is lucky, next year’s envelope will say “Program canceled due to lack of interest.”"
99,2,5,"BL","0",0,0,"Stacey Myers is a journalism senior."
100,2,0,"SH","0",0,0,"letters to the editor"
101,2,6,"HL","0",0,0,"Athletes don’t warrant priority registration"
102,2,6,"TXT","1",0,0,"Editor — Last quarter ASI asked the students to agree to a $4 registration fee increase. This allowed for the generation of new scholarships and the increase of existing ones. In appreciation to Cal Poly students, Athletic Director Ken Walker has slapped us in the face by now incorporating priority registration for athletes."
103,2,6,"TXT","2",0,0,"As a proud business student, I am appalled by this notion that because a student has chosen to play a sport, he or she should be rewarded by priority registration. Many students in all departments have taken the initiative to excel in their studies, but no priority registration has been suggested to reward them for their accomplishments."
104,2,6,"TXT","3",0,0,"In Walker’s quote, “ ... players’ unusual circumstances justify the privilege,"" he implies that all other students do not have unusual cir-"
105,2,6,"TXT","3",0,0,"cumstances. Band, speech and drama participants have the same responsibilities as do football and baseball players. Both groups must practice regularly and adjust their class schedules to fit their practice schedules."
106,2,6,"TXT","4",0,0,"It Is not the responsibility of other students to give up their right of priority registration and allow a select few to take a prima donna role on campus."
107,2,6,"BL","0",0,0,"WILLIAM WITT"
108,2,7,"TXT","1",0,0,"around $275, up an astounding 362 percent from just seven years ago ($76 per quarter in 1980.)"
109,2,7,"TXT","2",0,0,"Fortunately for us, a small technicality in our democratic process can halt the flagrant abuse of our fees. The process is known as our VOTE. It is time to reverse the trend of spiraling student fees by voting against all future fee increases. If we don’t, and they go up at their present rate, it will cost over $3,500 per year to attend Cal Poly in the year 1995."
110,2,7,"BL","0",0,0,"KENT NIELSEN"
111,2,7,"HL","0",0,0,"Student votes can halt future fee increases"
112,2,7,"HL","1",0,0,"Editor — An appalling precedence has been set by the past two referendums on campus. Through our haphazard voting, we have volunteered to raise our annual student fees about $109. Following the lead of the athletic and recreation center supporters, ASI is now proposing to raise fees again. With that increase, quarterly fees will be"
113,2,0,"SH","0",0,0,"Letters policy"
114,2,0,"OT","0",0,0,"Mustang Daily encourages readers’ opinions, criticisms and comments. Letters should be submitted to Room 226 of the Graphic Arts Building."
115,2,0,"OT","0",0,0,"Letters should be shorter than 250 words, must be typewritten and must include the writer’s signature and telephone number."
116,2,0,"MH","0",0,0,"Mustang Daily	"
117,2,0,"MH","0",0,0,"Susan Edmondson	Editor"
118,2,0,"MH","0",0,0,"Sue Harris	Managing Editor"
119,2,0,"MH","0",0,0,"Mary Anne Talbott	Spotlight Editor"
120,2,0,"MH","0",0,0,"Pamela Varma	Pulse Editor"
121,2,0,"MH","0",0,0,"Matt Weiser	Insight Editor"
122,2,0,"MH","0",0,0,"Elmer Ramos	Editorial Page Editor"
123,2,0,"MH","0",0,0,"Dan Ruthemeyer	Sports Editor"
124,2,0,"MH","0",0,0,"Shirley Thompson	Photo Editor"
125,2,0,"MH","0",0,0,"Daryl Shoptaugh	Asst. Photo Editor"
126,2,0,"MH","0",0,0,"Grant Shaffer	Illustrator"
127,2,0,"MH","0",0,0,"Alan MacKenzie	Faculty Adviser"
128,2,0,"MH","0",0,0,"University Graphic Systems	"
129,2,0,"MH","0",0,0,"Katie Dougherty	General Manager"
130,2,0,"MH","0",0,0,"Rob Newlin	Publishing Manager"
131,2,0,"MH","0",0,0,"Sandy Kolbe	Asst. Mgr. Newspaper Production"
132,2,0,"MH","0",0,0,"Robin Beck	Asst. Mgr. Special Publications"
133,2,0,"CN","0",0,0,"BLOOM COUNTY"
134,2,0,"CN","0",0,0,"by Berke Breathed"
135,2,0,"CT","0",0,0,"ôKeAT. mmp 7Ü(M !5 ñ òtG/tr ñN AismeRQtÆ 'Mooôe Lûpoe’ MP m coRfmrt 5PON60R seni ""opoR-efims:"
136,2,0,"CT","0",0,0,"wm FumeR wtoNmed couLP possm ue mñp r"
137,0,0,"NA","0",0,0,"1"
138,0,0,"NA","0",0,0,"ihiOt"
139,2,0,"CT","0",0,0,"jñ Kfm m msp OF V/ FCrm UKB mce mluô mp"
140,2,0,"CT","0",0,0,"PON J0HN60N PROmPm mY'FF ROCK mRi, MIRINO /ŸlUSmNO MP THeN cmwo M"
141,0,0,"NA","0",0,0,"/"
142,0,0,"B","0",0,0,
143,2,0,"CT","0",0,0,"yes. 50"
144,2,0,"CT","0",0,0,"WHO'S ON"
145,2,0,"CT","0",0,0,"PON"
146,2,0,"CT","0",0,0,"KNOm."
147,0,0,"NA","0",0,0,"\"
148,0,0,"NA","0",0,0,"o\"
149,0,0,"NA","0",0,0,"is?"
150,2,0,"OT","0",0,0,"Mustang Daily is published daily (except weekends, holidays and exam periods) by the journalism department, California Polytechnic State University, San Luis Obispo. Advertising appearing herein is solely for informational purposes and does not represent an endorsement by the Publisher or the University. Unsigned editorials reflect the majority of the Editorial Board, consisting of the editor, managing editor, special sections editors, sports editor and opinion page editor. Produced by University Graphic Systems Mustang Daily office is located in Graphic Arts Building, Room 226. Telephone (805) 546-1143 Copyright 1987 by Mustang Daily."
151,3,0,"PI","0",0,0,"Mustang Daily Thursday, April 2,1987 3"
152,3,0,"SH","0",0,0,"Newsbriefs"
153,3,0,"SH","0",0,0,"Thursday, April A, 1987"
154,3,8,"HL","0",0,0,"Senate fails to override veto"
155,3,8,"TXT","1",0,0,"WASHINGTON (AP) — The Senate Wednesday tentatively sustained President Reagan’s veto of an $88 billion highway bill on a vote of 65-35, but majority Democrats moved immediately for another vote in a high-stakes political showdown."
156,3,8,"TXT","2",0,0,"“The American people are being shafted by this vote,” said Senate Democratic Leader Robert C. Byrd of West Virginia, who switched his vote at the last minute in a parliamentary maneuver that enabled him to seek a second roll call."
157,3,8,"TXT","3",0,0,"But Senate GOP Leader Bob Dole of Kansas said, “In my view it’s over. We’ve won it fair and square.’’"
158,3,8,"TXT","4",0,0,"Among the California Senators, Democrat Alan Cranston and Republican Pete Wilson were among the 65 votes “for” the override, which required a two-thirds approval of the Senators to pass."
159,3,10,"HL","0",0,0,"US agrees to discuss trade"
160,3,10,"TXT","1",0,0,"WASHINGTON (AP) — The Reagan administration, while standing fast to its plans for sanctions on Japanese electronics imports, has agreed to a Japanese request for “emergency consultations’’ in the intensifying dispute over computer chips, U.S. officials said Wednesday."
161,3,10,"TXT","2",0,0,"A team of Japanese trade specialists will arrive in Washington on Friday for negotiations with their counterparts in the departments of State, Commerce and office of U.S. trade representative, the officials said."
162,3,10,"TXT","3",0,0,"The semiconductor talks, to get under way in earnest on Monday, will be followed later in the week with meetings in Washington among higher-level trade officials of both nations, government spokesmen said."
163,3,11,"TXT","0",0,0,"Pope arrives in Chile for visit"
164,3,11,"TXT","1",0,0,"SANTIAGO, Chile (AP) — Pope John Paul II called for the victory of	peace over	violence as he arrived	Wednesday in	this"
165,3,11,"TXT","1",0,0,"nation he	has called	“dictatorial.” Police	used tear	gas	to"
166,3,11,"TXT","1",0,0,"disperse crowds pushing toward him."
167,3,11,"TXT","2",0,0,"President Augusto Pinochet, the leader of Chile’s right-wing military regime, met the pontiff at the airport and told	him	the"
168,3,11,"TXT","2",0,0,"country is	a victim of	a foreign campaign of	“hate, lies	and	the"
169,3,11,"TXT","2",0,0,"culture of death.”"
170,3,11,"TXT","3",0,0,"“God bless Chile,” the pope said, declaring he wanted Chile to work for “forgiveness and reconciliation, with the victory of good over evil, peace over violence.”"
171,3,11,"TXT","4",0,0,"Later the police used tear gas to disjjerse crowds trying to push past government cordons. Policemen ripped away a sign held by a young man that asked in Spanish, “Holy father, what is freedom like?”"
172,3,0,"AT","0",0,3,"ROSS"
173,3,0,"AT","0",0,3,"JEWELERS"
174,3,0,"AT","0",0,3,"THE DIAMOND STORE OF SAN LUIS OBISPO,"
175,3,0,"CN","0",0,0,"CLASS CNOOUNTCRS"
176,3,0,"CT","0",0,0,"tve oot AOOM IN MV"
177,3,0,"CT","0",0,0,"UASS To APPOtf hM"
178,0,0,"NA","0",0,0,"SOSOlMTq"
179,0,0,"NA","0",0,0,"-----"
180,0,0,"NA","0",0,0,"Ci^"
181,3,0,"CT","0",0,0,"HAUUWAV AMO PC* CiOC> AM9N&ST yi V^p li dlUAUPlCP/*"
182,0,0,"NA","0",0,0,"VOUAIS M0S1"
183,3,0,"AT","0",0,4,"THI lAZARi DIAMOND"""
184,3,0,"AT","0",0,4,"ABOVE ALL... BRILLIANCE."
185,3,0,"AT","0",0,4,"For brilliance beyond compare, only The Lazare Diamond will do. Cut to ideal proportions, it achieves the ultimate in brilliance, beauty and quality. One look, and you^ll see a difference that's perfeedy brilliant."
186,3,0,"AT","0",0,4,"The Lazare Diamond Setting the standard for brWiance^"
187,3,0,"AT","0",0,4,"At the comer of Chorro & Higuera 543-6364"
188,3,0,"AT","0",0,4,"Owner Larry Van Gundy"
189,3,0,"AT","0",0,4,"THEWEDDING RING PROFESSIONALS"
190,3,0,"CT","0",0,0,"	...eoTtVS tvoo „ UNI'T'S? 1"
191,0,0,"NA","0",0,0,"tVt A SgHtOli-	"
192,3,0,"B","0",0,0,"	"
193,3,0,"B","0",0,0,"	"
194,3,0,"CT","0",0,0,"IM"
195,3,0,"CT","0",0,0,"Í WCIGH Z90 tbs. AtJP VO"
196,3,0,"CT","0",0,0,"Kat"
197,3,0,"CT","0",0,0,"POR tVlIS"
198,3,0,"CT","0",0,0,"CLASS."
199,0,0,"B","0",0,0,
200,3,0,"CT","0",0,0,"cof)dRmiicftfioi4sr"
201,0,0,"NA","0",0,0,"■ ^ ^"
202,0,0,"B","0",0,0,
203,3,9,"HL","0",0,0,"Study concerning drug education released"
204,3,9,"TXT","1",0,0,"LOS ANGELES (AP) — A survey studying the effectiveness of drug education in elementary schools showed that 15 percent of the sixth-graders surveyed said kids who drink alcohol are more grown up than"
205,3,9,"TXT","1",0,0,"their non-drinking peers."
206,3,9,"TXT","2",0,0,"Of 1,200 Los Angeles Unified School District students surveyed, 32 percent said they had tried beer, while 1 percent and 1.5 percent said they had used marijuana and cocaine"
207,3,9,"TXT","2",0,0,"respectively."
208,3,9,"TXT","3",0,0,"While 28 percent said they drank wine at least once, half said it was only once."
209,3,9,"TXT","4",0,0,"Only 1 percent said they tried either heroin, LSD, angel dust or Valium."
210,3,0,"AT","0",0,1,"WHY BUY IMPORT QUALITY BEER WHEN YOU CAN BREW YOUR OWN FOR Vs THE COST?"
211,3,0,"AT","0",0,1,"Complete Beer Making Kits for Only $31.95 -I- tax"
212,3,0,"AT","0",0,1,"Then Brew your own Beer for only $9-$12 per Batch. (2 cases)"
213,3,0,"AT","0",0,1,"CALL U-BREW TODAY 543-6392	528-4518"
214,3,0,"AT","0",0,2,"P"
215,3,0,"AT","0",0,2,"U"
216,3,0,"AT","0",0,2,"WHERE'S BUTCH CASSIDY? Tell him we'y^e got"
217,3,0,"AT","0",0,2,"Sundance Coolers that is."
218,3,0,"AT","0",0,2,"A free cooler to the 1st 50 people who present this coupon at the Campus Store"
219,3,0,"AT","0",0,5,"want ^my N,T.V."
220,3,0,"AT","0",0,5,"Nero’s Toppings Value"
221,3,0,"AT","0",0,5,"Now with 20% more cheese and toppings on every delicious pizza, Nero’s is an even better value. Have your N.T.V. today. Delivery is free."
222,3,0,"AT","0",0,5,"c Æa.» )"
223,3,0,"AT","0",0,5,"1017 Monterey St, SLO"
224,3,0,"AT","0",0,5,"543-1114"
225,0,0,"B","0",0,0,
226,4,0,"AT","0",0,1,"6th Annual Season Opening"
227,4,0,"AT","0",0,1,"Super Sale"
228,0,0,"NA","0",0,0,"TKrAj"
229,4,0,"AT","0",0,1,"SPECIAL HOURS Three Days Only Mark Your Calendar Friday, April 3 Noon — 8 p.m. Saturday, April 4"
230,4,0,"AT","0",0,1,"10	a.m. — 7 p.m. Sunday, April 5"
231,4,0,"AT","0",0,1,"11	a.m. — 4 p.m."
232,4,0,"AT","0",0,1,"Save up to 80% During this fantastic “Season-Starter” sales event. Hundreds of sale Items “ pick up a complex list at the door during sale hours."
233,4,0,"AT","0",0,1,"Three Days Only April 3-5"
234,4,0,"AT","0",0,1,"Super Deals on 86 Bikes Everything on Sale"
235,4,0,"AT","0",0,1,"Jerseys"
236,4,0,"AT","0",0,1,"Shorts"
237,4,0,"AT","0",0,1,"Eyewear"
238,4,0,"AT","0",0,1,"Gloves"
239,4,0,"AT","0",0,1,"Helmets"
240,4,0,"AT","0",0,1,"Spenco products Shoes"
241,4,0,"AT","0",0,1,"Tires & Pumps"
242,4,0,"AT","0",0,1,"And Much More!"
243,4,0,"AT","0",0,1,"ìirÉm"
244,4,0,"AT","0",0,1,"CYCLE WORKS"
245,4,0,"AT","0",0,1,"san luis obispo"
246,4,0,"AT","0",0,1,"fíne bicycles, components ¿i accessories"
247,4,0,"AT","0",0,1,"399 Foothill 541-5672"
248,4,0,"AT","0",0,2,"QüintesBence Serica PreaenU:"
249,4,0,"AT","0",0,2,"THE M2DEN TGIO"
250,4,0,"AT","0",0,2,"April 4, 1987, 8:00 pm"
251,4,0,"AT","0",0,2,"The Cal Poly^ Theatre (Sponsored by:"
252,4,0,"AT","0",0,2,"The Cal Poly Center for the Arts"
253,4,0,"AT","0",0,2,"PQOGDAM: Beethoven (Trio in E-Flat, Op. 1 No. 1), Mendel&sohn (Trio in C Minor, Op. 66), Ôchwartz (Trio)."
254,4,0,"AT","0",0,2,"TICKETS:"
255,4,0,"AT","0",0,2,"$6 Students. $8 Premium Qeserved, $10 Premium Peserved"
256,4,0,"AT","0",0,2,"Deaervations: 546-1421 (M-F 10 am - 4 pm)"
257,4,0,"AT","0",0,2,"Not a piano trio at all, but a single musical instrument, played with iminent virtuosity and sensitivity. Mature musical personality, passionate temperament, conviction and intelligence.^"
258,4,0,"AT","0",0,2,"-The New York Times"
259,4,0,"PI","0",0,0,"4 Thursday, April 2,1987 Mustang Daily"
260,4,10,"HL","0",0,0,"Baby M case will spur new surrogate laws"
261,4,10,"TXT","1",0,0,"HACKENSACK, N.J. (AP) — A judge’s upholding of a surrogate parent contract in New Jersey after an Indiana judge ruled one invalid last year heightens the need for laws to clarify the sensitive issue, lawyers said Wednesday."
262,4,10,"TXT","2",0,0,"“Surrogacy has potentially devastating civil liberties implications for all parties involved. We have to proceed very carefully and very thoughtfully,’’ said Susan Sangree, an attorney with the American Civil Liberties Union’s Reproductive Freedom Project in New York City."
263,4,10,"TXT","3",0,0,"Superior Court Judge Harvey R. Sorkow’s 121-page decision in the “Baby M’’ case Tuesday granted custody of the year-old girl known as Baby M to her father, William Stern. It denied parental rights to Mary Beth Whitehead, who had agreed to bear the child for Stern and his wife, Elizabeth, via artificial insemination. Mrs. Stern adopted the baby Tuesday."
264,4,10,"TXT","4",0,0,"Attorneys for Whitehead, who had changed her mind after agreeing to a $10,000 surrogate contract, filed for a stay of the decision Tuesday. They said the case probably will be appealed directly to the New Jersey Supreme Court, and that arguments are expected within four months."
265,4,10,"TXT","5",0,0,"Sorkow’s strongest message, legal experts said, was a call for help from the nation’s legislatures."
266,4,10,"TXT","6",0,0,"No state regulates surrogate parenting. Sixteen states have delved into the issue, with bills either pending or defeat^ in"
267,4,10,"TXT","6",0,0,"their Legislatures."
268,4,10,"TXT","7",0,0,"The New Jersey and Indiana rulings set precedents for those states only, but lawyers and judges can refer to them while considering similar cases nationwide."
269,4,10,"TXT","8",0,0,"In the Indiana case, Superior Court Judge Victor S. Pfau invalidated a surrogate contract, saying fees paid to the surrogate mother constitute profiting from adoption, a Class D felony under state law. He ruled a mother cannot agree to give up her child until after birth."
270,4,10,"TXT","9",0,0,"“1 think that there is always going to be a lot of conflicting law out there,’’ said Nadine Taub, a Rutgers University law professor. “This shows we need legislative clarification.’’"
271,4,10,"TXT","10",0,0,"Sorkow called for laws to, establish standards for sperm donors, legitimacy of the child, and the rights of the parents’ spouses. He also suggested there should be laws to determine the qualifications of a surrogate, whether payment to the mother should be allowed and remedies if the child is born impaired."
272,4,10,"TXT","11",0,0,"“It took years of legislative debate and judicial inquiry to define and develop today’s laws of abortion and artificial insemination,’’ Sorkow said. “The issues of surrogacy are still evolving, but it is necessary that laws be adopted to give our society a sense of definition and direction if the concept is to be allowed to further develop.’’"
273,4,10,"TXT","12",0,0,"Attorneys agreed that most states will likely pass laws regulating surrogate motherhood."
274,0,0,"B","0",0,0,
275,0,0,"B","0",0,0,
276,0,0,"B","0",0,0,
277,0,0,"B","0",0,0,
278,0,0,"B","0",0,0,
279,4,0,"AT","0",0,2,"m of"
280,4,0,"AT","0",0,2,"iries"
281,4,0,"AT","0",0,2,"198 South Sl Next to the bus depot San Luis Obispo"
282,4,0,"AT","0",0,2,"Phone:"
283,4,0,"AT","0",0,2,"543^16"
