"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
75,1,2,"TXT","1",0,0,"PolySCOPE announced Thursday in front of a rain- drizzled crowd its endorsement of mayoral candidate Jerry Reiss and City Council candidate Allen Settle."
76,1,2,"TXT","2",0,0,"Cal Poly senior Brent Petersen was endorsed by the caucus before voting ever l^gan. In the citywide election, voters choose two candidates. However, for the polySCOPE endorsement, one vote was automatically cast for Petersen and only one was left open for students to choose."
77,1,2,"TXT","3",0,0,"PolySCOPE student caucus director Jason Dennis would not release figures to Mustang Daily of how many clubs participated in the endorsement. However, he said, “We are impressed with the number of votes turned in.”"
78,1,2,"TXT","4",0,0,"Settle won the City Council endorsement by collecting 71 percent of the clubs’ votes. Settle was followed by David Friend and John Lybarger with 8.3 percent. David Romero finished with 4.2 percent. Richie Ray Walker received 4.2 percent of the votes. David Jeffrey and Dodie Wil-"
79,1,2,"TXT","4",0,0,"liams collected no votes."
80,1,2,"TXT","5",0,0,"On the mayoral side, Reiss won with 46 percent. TVailing him were Peg Pinard, 33 percent. Penny Rappa, 21 percent and Cal Massey at zero."
81,1,2,"TXT","6",0,0,"“(The endorsement) is just a great happening,” Reiss said at a Thursday press conference. “I am excited about Mustang Daily and polySCOPE endorsing me. It tells me something has happened the last five years that is positive in the students’ eyes, and I give credit to (Mayor Ron) Dunin.”"
82,1,2,"TXT","7",0,0,"Settle, too, was pleased. “I am very honored to receive the endorsement. I am very pleased to have been given the opportunity to serve as the bridge between students and the community.”"
83,1,2,"TXT","8",0,0,"Settle said the endorsement will be indicative if the students turn out to vote."
84,1,2,"TXT","9",0,0,"Reiss voiced his support for the organizers of the caucus. “I totally agree with what (polySCOPE) has done,” he said."
85,1,2,"TXT","10",0,0,"He said he had concerns about polySCOPE being able to keep its momentum going from the first phase last year. But he said this is the biggest push for com-"
86,1,2,"TXT","10",0,0,"munity awareness that he has seen."
87,1,2,"TXT","11",0,0,"PolySCOPE Caucus Director Jason Dennis agreed. He said the purpose of the caucus is to give students direction."
88,1,2,"TXT","12",0,0,"“(Students) don’t want to be the dark horse anymore,” Dennis said. “We’re sending a message that we can’t be ignored.”"
89,1,2,"TXT","13",0,0,"The endorsement was the second phase of the student caucus program. The first phase took place last spring when students chose Brent Petersen over Mike Schmidt and Tbdd Fernandes to represent the campus in the City Council race."
90,1,2,"TXT","14",0,0,"The “Student Caucus” officially began with a notice to all ASI clubs on campus, which said they will receive one vote for a City Council candidate and one vote for a mayoral candidate. Each club’s vote was turned in by 5 p.m. on Wednesday."
91,1,2,"TXT","15",0,0,"All clubs were given an election packet in their boxes which included a description of the caucus, and official ballot and the candidate’s statements as they appear in the city’s sample ballot."
92,1,0,"SH","0",0,0,"INSIDE"
93,1,0,"OT","0",0,0,"Campus"
94,1,0,"OT","0",0,0,"Chicano students speak out about the extra pressures they face in college / page three"
95,1,0,"OT","0",0,0,"Opinion"
96,1,0,"OT","0",0,0,"Mustang Daily's editorial staff endorses congressional and presi' dential candidates / page four"
97,1,0,"OT","0",0,0,"Sports"
98,1,0,"OT","0",0,0,"Two Mustang wide receivers discuss the injuries that put them out for the season/ page five"
99,2,0,"PI","0",0,0,"Friday. October 30, 1992"
100,2,0,"PI","0",0,0,"MUSTANG Daily"
101,2,4,"HL","0",0,0,"Hollywood: PEROTWOOD Boy robs mom at gunpoint Man charged drunk riding"
102,2,4,"TXT","1",0,0,"LOS ANGELES (AP) — The 50-foot letters of the Hollywood sign were doctored Thursday to spell P-E-R-O-T-W-O-O-D, but the California spokesman for presidential candidate Ross Perot didn’t know who was responsible."
103,2,4,"TXT","2",0,0,"“We don’t have a clue,” said Bob Hayden, California coordinator for the Perot campaign."
104,2,4,"TXT","3",0,0,"The king-sized campaign advertisement for the independent candidate was apparently completed under cover of darkness. It was discovered at dawn and the sheeting used to alter the sign was removed by 7:30 a.m."
105,2,4,"TXT","4",0,0,"The huge sign looming over Hollywood from the slope of Mount Lee has often been the target of vandals. Over the years, for example, the sign was changed to read HOLLYWEED by marijuana legalization forces, HOLYWOOD when the pope visited the city and OL-LX’WOOD for Iran-Contra figure Lt. Col. Oliver North."
106,2,7,"HL","0",0,0,"Maggots give good clues"
107,2,7,"TXT","1",0,0,"DES MOINES, Iowa (AP) — Most people shudder at the image of a maggot-infested body, but Ken Hölscher figures those bugs can help solve a murder."
108,2,7,"TXT","2",0,0,"Hölscher, an assistant professor of entomology at Iowa State University in Ames, says insects can tell a detective how long a body has been dead and even, sometimes, where it came from."
109,2,7,"TXT","3",0,0,"William C. Rodriguez, a forensic expert at the Pentagon’s Institute of Pathology, said insects are useful because many indicators experts use, such as tissue changes and chemical tests, are only useful during the first 24 or 48 hours after death."
110,2,7,"TXT","4",0,0,"“First come the flies. They’ll find a body within one or two days, sometimes within hours,” he said. “Then a few days later, probably two to five days, you’ll still have flies but there will also be certain wasps and ants.”"
111,2,7,"TXT","5",0,0,"In five to 12 days the beetles arrive, he said. In 12 to 16 days, most of the fleshy parts have been devoured and the flies depart. Mites are the final creatures to arrive."
112,2,7,"TXT","6",0,0,"Hölscher said he helped solve a double murder in Louisiana, which he estimated the slaying had occurred 60 hours before the bodies were found. The information helped police direct their investigation toward a man who eventually confessed to the crime, admitting he had done it 63 hours before."
113,2,5,"TXT","1",0,0,"CLOVIS, Calif. (AP) — She loves her 14-year-old son, but a Clovis woman still wants him prosecuted for helping two other boys rob her at gunpoint."
114,2,5,"TXT","2",0,0,"The 52-year-old woman came home for lunch Monday and found her son there with two companions ages 14 and 16. The other boys were armed with pistols, and one stuck a pistol in the woman’s face, she told police."
115,2,5,"TXT","3",0,0,"Her son told her “I treated him like a dog” because she had grounded him for getting poor grades."
116,2,5,"TXT","4",0,0,"But the son talked his friends out of tying his mother up with a telephone cord, although they forced her to sit on the floor, then took the keys to her van and left. The boys said they planned to run away and live off the land."
117,2,5,"TXT","5",0,,"The mother called police who checked the 16-year-old’s home and found that his father’s .38-caliber and .22-caliber revolvers were missing."
118,2,5,"TXT","6",0,0,"A few hours later, police dispatcher Darlene Myatt got a telephone call asking if officers were searching for three runaways. She suspected the call came from the runaways, so she asked the caller to use the emergency 911 line."
119,2,5,"TXT","7",0,0,"The 911 system tells law enforcerhent exactly where calls come from, so Myatt was able to dispatch patrol officers to a laundry where they took the boys into custody."
120,2,8,"HL","0",0,0,"Baby girl ends string of boys"
121,2,8,"TXT","1",0,0,"FARGO, N.D. (AP) — It took 110 years, but the Westerholm family finally has a newborn it ftin dress in pink."
122,2,8,"TXT","2",0,0,"Skylar Dae Westerholm was born Thursday, breaking a string of 16 boys bom in the Westerholm family during the past 110 years."
123,2,8,"TXT","3",0,0,"“I’ve been telling people this is going to be news when it does happen,” said Bill Westerholm, the father. “But I think everybody thought I was kidding.”"
124,2,8,"TXT","4",0,0,"Westerholm, who is the stepfather of two daughters, has three brothers — Douglas, John and Tom."
125,2,8,"TXT","5",0,,"They’ve had seven children, but not one girl."
126,2,8,"TXT","6",0,0,"Their father was an only son; their grandfather was one 6f four brothers."
127,2,8,"TXT","7",0,0,"Medical tests had shown that the family weis going to have a girl this time, but Westerholm’s wife. Dee, said her husband was skeptical."
128,2,6,"TXT","1",0,0,"PIKEVILLE, Ky. (AP) — A man charged with drunk driving says he doesn’t think his horse should be considered a non-motorized vehicle under the law."
129,2,6,"TXT","2",0,0,"“She’s got a mind of her own,” Mark A. Whitt said of his trusty 2-year-old filly, Mable. “I don’t think a vehicle has a mind.”"
130,2,6,"TXT","3",0,0,"Kentucky amended its drunken-driving law in 1991 to include drivers of non-motorized vehicles. At least 23 Kentuckians have been charged under the new law, including a bicyclist (twice) and a man in a wheelchair."
131,2,6,"TXT","4",0,0,"But officials say the Pike County case might be the first involving a horse."
132,2,6,"TXT","5",0,0,"“It’s humorous,” Pike District Judge Howard Keith Hall said Friday. “But I don’t know where it’ll end up in court or how it might affect his (driver’s) license. We just don’t run into these things.”"
133,2,6,"TXT ","6",0,0,"Whitt, 20, of Ransom, was arrested early on Oct. 10 when a state trooper found him sitting on his horse in the middle of a state highway talking to a man on a motorcycle."
134,2,9,"HL","0",0,0,"Sinead Brigade rips Pope"
135,2,9,"TXT","1",0,0,"NEW YORK (AP) — After two weeks of steady bashing, Sinead O’Connor got some support Sunday from a loosely knit group that tore up pictures of Pope John Paul II in front of St. Patrick’s Cathedral."
136,2,9,"TXT","2",0,0,"Calling themselves the “Sinead Brigade,” about a dozen women and several men from different activist groups held a brief protest outside the church as Cardinal John J. O’Connor said Mass inside."
137,2,9,"TXT","3",0,0,"Many posed wearing Sinead masks."
138,2,9,"TXT","4",0,0,"“We are here to demonstrate our support for Sinead O’Connor in her efforts to expose the Catholic hierarchy as agents of oppression, and to say that there are many, many people who stand with her in this,” said Mary Lou Greenberg of the group. Refuse and Resist!"
139,2,9,"TXT","5",0,0,"Two weeks ago, the Irish singer tore up a picture of the pope on “Saturday Night Live.” She said she wanted to draw attention to child abuse, which she believes stems in part from the teachings of the Catholic Church."
140,2,9,"TXT","6",0,0,"Carrying signs reading “The Pope Must Apologize, Not Sinead,” one woman and one man separately tore up pictures of the pope while a crowd gathered."
141,0,0,"NA","0",0,0,"I"
142,0,0,"NA","0",0,0,"I"
143,0,0,"NA","0",0,0,"I"
144,0,0,"NA","0",0,0,"I"
145,2,0,"AT","0",0,1,"★"
146,2,0,"AT","0",0,1,"ELECTION RALLY"
147,2,0,"AT","0",0,1,"ü'JL^LIZOl, Lliavi -Lt-U 'Ll Z-ÜL'L-S. LHi'L"
148,2,0,"AT","0",0,1,"CAL POLY * CHUMASH AUDITORIUM"
149,2,0,"AT","0",0,1,"EIUTERTAIIMMEIUT • SPEAKERS • PEROT COLLECTIBLES"
150,2,0,"AT","0",0,2,"5lLPRfH'5 ACxlVlTy H©UR"
151,2,0,"B","0",0,0,
152,2,0,"AT","0",0,2,"SATURDAY, OCT )1ST 10AM-11AM"
153,0,0,"NA","0",0,0,"EIG>tral"
154,2,0,"AT","0",0,2,"Bookstore"
155,0,0,"NA","0",0,0,"11'S rm: w m ln"
156,2,0,"B","0",0,0,
157,2,0,"B","0",0,0,
158,2,0,"B","0",0,0,
159,2,0,"B","0",0,0,
160,2,0,"B","0",0,0,
161,2,0,"B","0",0,0,
162,2,0,"B","0",0,0,
163,2,0,"B","0",0,0,
164,2,0,"B","0",0,0,
165,2,0,"B","0",0,0,
166,2,0,"AT","0",0,3,"WE NEPy WATER NOW! vote NO| on Measure 'H'"
167,3,0,"PI","0",0,0,"MUSTANG Daily"
168,3,0,"PI","0",0,0,"Friday, October 30. 1992"
169,3,10,"HL","0",0,0,"Chicano college students face extra challenges"
170,3,10,"BL","0",0,0,"By Cynthia Nelson"
171,3,10,"BL","0",0,0,"Staff Writer"
172,3,10,"TXT","1",0,0,"Rare is the Cal Poly student who does hot have to walk the tightrope from freshman year to graduation."
173,3,10,"TXT","2",0,0,"Each must juggle schedules to beat the looming threat of bankruptcy, academic probation and social isolation."
174,3,10,"TXT","3",0,0,"But some find themselves with added pressures. Many Chicano or Mexican-American students also battle feelings of guilt and isolation."
175,3,10,"TXT","4",0,0,"Coming to Cal Poly can be a culture shock, even to students from Santa Maria and Los Angeles. The campus of 16,380 students — of which 13,580 are white and 1,503 are Chicano — presents challenges to their norms."
176,3,10,"TXT","5",0,0,"Beginning today. Cal Poly will be the site of a two-day conference of Chicano college students from across California. Cal Poly’s Movemiento Estudiantil Chicano de Atzldn, — or MEChA — will host the event."
177,3,10,"TXT","6",0,0,"Armando Pezo Silva of Cal Poly’s Student Academic Services said Chicano students need reinforcement and knowledge of their history."
178,3,10,"TXT","7",0,0,"“They are told to give up their music, language and family to become like us (white students),” Pezo said."
179,3,10,"TXT","8",0,0,"They also must enter a competitive atmosphere, which for many may be an added challenge."
180,3,10,"TXT","9",0,0,"In addition to adjusting to the self-centered atmosphere of college, many students say they feel labeled by the assumption that"
181,3,10,"HL","0",0,0,"MEChA hosts two-day conference on problems"
182,3,10,"TXT","9",0,0,"they have been admitted due to special programs."
183,3,10,"TXT","10",0,0,"However, the opposite is often the case, Pezo said."
184,3,10,"TXT","11",0,0,"“Students that get here are the survivors,” he said. “They are the toughest kids, the cream of the crop.”"
185,3,10,"TXT","12",0,0,"He added that their past accomplishments are rarely considered."
186,3,10,"TXT","13",0,0,"Many Chicano students enter with grade point averages as high as 4.0 and 3.8, he said."
187,3,10,"TXT","14",0,0,"Chicano students also may feel a deep separation when away from home."
188,3,10,"TXT","15",0,0,"In ‘Mexican-American — as well as other Latino cultures — the needs of family members come first."
189,3,10,"TXT","16",0,0,"“When you say ‘familia,’ you may be talking about an army,” Pezo said."
190,3,10,"TXT","17",0,0,"The traditional Latino family consists of the nuclear family and all distant relatives. The ties are often very strong."
191,3,10,"TXT","18",0,0,"“We hate being away from our family,” said one Chicano student."
192,3,10,"TXT","19",0,0,"Some who come from a large immediate family feel guilt, Pezo said."
193,3,10,"TXT","20",0,0,"Their parents and siblings may be struggling financially to put food on the table and pay rent, often working some of the filthiest and most dangerous jobs, he said."
194,3,10,"TXT","21",0,0,"Then, one child goes to college. This becomes a source of pride for the family, but can also cause more stress as the need for added income increases, Pezo said."
195,3,0,"AT","0",0,1,"Paid Political Advertisement"
196,3,0,"AT","0",0,1,"COUNCIL"
197,3,10,"TXT","22",0,0,"Thke, for example, Pedro Arroyo, president of Cal Poly’s MEChA."
198,3,10,"TXT","23",0,0,"He said his family of six was living comfortably in a roomy house. However, when he began college, they moved into a one bedroom apartment to help support him financially."
199,3,10,"TXT","24",0,0,"Chicano students, like many others, continue to work to support themselves. “They may still have to send money home to their family,” Pezo said."
200,3,10,"TXT","25",0,0,"According to a June 1992 study by Cal Poly’s Institutional Studies department, it takes six to seven years for Chicano students to graduate from Cal Poly — if they remain."
201,3,10,"TXT","26",0,0,"According to the report, underrepresented ethnic ■ groups tend not to continue their education at Cal Poly. If they attend another California State University, half are unaccounted for"
202,3,0,"OT","0",0,0,"The struggle for Chicano equality"
203,3,0,"OT","0",0,0,"Thursday: Area professionals discuss problems besetting Chicanos. Today: Poly Chicano students say they face an uphill battle."
204,0,0,"NA","0",0,0,"fr"
205,3,10,"TXT","26",0,0,"after five years."
206,3,10,"TXT","27",0,0,"“It’s a hostile environment,” Arroyo said. “I sense it in the classroom.”"
207,3,10,"TXT","28",0,0,"The enrollment of Chicano students is increasing, but Chicano faculty is declining. Over the past year, four Chicano instructors have left Cal Poly for various reasons."
208,3,10,"TXT","29",0,0,"Needing role models and professionals to go to for guidance, Chicano students say they feel frustrated by the loss."
209,3,10,"TXT","30",0,0,"“We don’t have anyone to go to for help academically,” said José Juan Urguizo, a human development sophomore. There are less than a dozen Chicano faculty among 1,000 at Cal Poly."
210,3,10,"TXT","31",0,0,"When political science lecturer Jorge Aguiniga was dismissed earlier this year, students protested the department’s reasoning."
211,3,10,"TXT","32",0,0,"Urguizo and others rallied and sent letters voicing their concerns. However, they said, they received no reply."
212,3,10,"TXT","33",0,0,"“We weren’t taken into consideration,” Urguizo said."
213,3,10,"TXT","34",0,0,"Chicano students say they also are frustrated by the lack of an ethnic studies program, which Arroyo said would easily fall under the school’s learn-by-doing motto."
214,3,10,"TXT","35",0,0,"Arroyo said exposure to many cultures will prepare students for the future."
215,3,10,"TXT","36",0,0,"“It’s so important to have a Chicano studies department,” he said. “(Then) our people will know their history. Many believe that they were discovered by Christopher Columbus.”"
216,3,10,"TXT","37",0,0,"Arroyo said a Chicano friend"
217,3,10,"TXT","37",0,0,"of Arroyo studied their history and told him, “Pedro, I didn’t know we were that important.”"
218,3,10,"TXT","38",0,0,"Robert Gish, director of Poly’s new ethnic studies department, agrees with Arroyo."
219,3,10,"TXT","39",0,0,"“The school is living in a bygone era,” Gish said. All other schools in the state have strong ethnic studies and multicultural centers except Cal Poly, he said."
220,3,10,"TXT","40",0,0,"But the university is working toward greater sensitivity, Gish added. Classes are being formed that will broaden students awareness of cultural issues, providing the Academic Senate"
221,3,10,"TXT","40",0,0,"approves them on Nov. 3."
222,3,10,"TXT","41",0,0,"The school has also attempted to hire more Chicano faculty, Gish said, but the surrounding area’s ethnicity — and the salaries offered — aren’t appealing."
223,3,10,"TXT","42",0,0,"Pezo said the opportunity for education is essential for Chicanos to change their social status."
224,3,10,"TXT","43",0,0,"He told of a Chicano man living in Santa Maria whose parents were farm workers. The man went on to become a lawyer."
225,3,10,"TXT","44",0,0,"All it takes in the United States is for one generation to become educated, Pezo said."
226,3,10,"TXT","45",0,0,"“That is the objective,” he said, “to turn people into taxpayers and stimulate the economy.”"
227,3,10,"TXT","46",0,0,"However, this is threatened by the Leticia A case, which already is forcing undocumented students to pay out-of-state tuition in community colleges and University of California schools."
228,3,10,"TXT","47",0,0,"Undocumented but taxpaying students who attend California State Universities may also be facing the same court ruling."
229,0,0,"NA","0",0,0,"À"
230,0,0,"B","0",0,0,
231,3,0,"AT","0",0,1,"Cal Poly lecturer for past 25 years."
232,3,0,"AT","0",0,1,"Accessible now via on-campus office hours. Participant in WOW activities regularly."
233,3,0,"AT","0",0,1,"Two of his children are Cal Poly Alumni."
234,3,0,"AT","0",0,1,"As Public Works Director for the city Dave has:"
235,3,0,"AT","0",0,1,"-	Installed 20 miles of bike lanes"
236,3,0,"AT","0",0,1,"-	Planted 10,000 street trees"
237,3,0,"AT","0",0,1,"-	Initiated and operated our public bus system"
238,0,0,"B","0",0,0,
239,3,0,"AT","0",0,1,"The right person for an important job."
240,0,0,"NA","0",0,0,"V"
241,0,0,"NA","0",0,0,"ri"
242,0,0,"NA","0",0,0,"Iv"
243,0,0,"B","0",0,0,
244,0,0,"NA","0",0,0,"kiA"
245,0,0,"B","0",0,0,
246,0,0,"B","0",0,0,
247,0,0,"B","0",0,0,
248,0,0,"B","0",0,0,
249,3,0,"AT","0",0,2,"G-R-R R R-REAT COSTUMES!"
250,3,0,"AT","0",0,2,"Reserve Yours Now For Halloween!"
251,3,0,"AT","0",0,2,"We have a huge selection of Adult and Kids' Costumes. We’ve doubled our inventory of accessories & make-up for all your party & costume needs."
252,3,0,"AT","0",0,2,"COSTUME"
253,3,0,"AT","0",0,2,"^984 Chorro St., SLO 544-2373,"
254,0,0,"B","0",0,0,
255,0,0,"B","0",0,0,
256,0,0,"B","0",0,0,
257,0,0,"NA","0",0,0,"u"
258,0,0,"NA","0",0,0,"u"
259,0,0,"B","0",0,0,
260,0,0,"NA","0",0,0,"A"
261,4,0,"SH","0",0,0,"Opinion"
262,4,0,"PI","0",0,0,"Friday. October 30. 1992"
263,4,0,"PI","0",0,0,"Mustang Daily"
264,0,0,"B","0",0,0,
265,0,0,"B","0",0,0,
266,4,11,"HL","0",0,0,"ELECTION"
267,0,0,"NA","0",0,0,"—"
268,4,11,"HL","0",0,0,"NimH."
269,4,11,"HL","0",0,0,"ENDORSEMENTS"
270,4,11,"HL","0",0,0,"NATIONAL"
271,4,11,"HL","0",0,0,"ENDORSEMENTS"
272,4,11,"HL","0",0,0,"UNITED STATES"
273,4,0,"OT","0",0,0,"Candidate"
274,4,0,"OT","0",0,0,"PRESIDENT"
275,4,0,"OT","0",0,0,"Bill Clinton"
276,4,0,"OT","0",0,0,"SENATE"
277,4,0,"OT","0",0,0,"Dianne Feinstein Barbara E>oxer Richard Boddie Abstentions"
278,4,0,"OT","0",0,0,"CONGRESS"
279,4,0,"OT","0",0,0,"Michael Hiiffington Gloria Ochoa"
280,4,0,"OT","0",0,0,"Totul Editorial Votes"
281,4,11,"HL","0",0,0,"SENATE, CONGRESS, and PRESIDENT"
282,4,11,"TXT","1",0,0,"♦ Presidential Endorsement: Bill Clinton. In"
283,4,11,"TXT","1",0,0,"endorsing Democratic candidate Bill Clinton of Ai kansas for the presidency, Mustang Daily found it helpful to borrow a catch-phrase from the Republican Party platform of years past: Are you better off now than you were four years ago?"
284,4,11,"TXT","2",0,0,"The Daily thinks it's time for a change and feels that Clinton offers the most avenues out of this year's field of candidates. His strong stands for social reform aimed at aiding a struggling ""middle-class"" are sorely needed."
285,4,11,"TXT","3",0,0,"Clinton's stances on environmental issues and defense budgets also demonstrate a concise grasp of current issues which have yet to be addressed."
286,4,11,"TXT","4",0,0,"Clinton brings with him not only good ideas but a competent team as well. His choice of A1 Gore for a running-mate helps to round out a Democratic ticket which would work well with a congress of the same bent, hopefully resulting in a government more responsive to the people's needs than the desires of special interest groups."
287,4,11,"TXT","5",0,0,"Bill Clinton has promised to bring a policy of change to the White House, and Mustang Daily agrees with this platform."
