"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
76,2,5,"TXT","5",0,0,"embrace both sides of the conflict, and in so doing it has fractured along ideological lines. Questions have been raised about Aquino’s leadership ability. She has been accused of being naive, aloof and unable to deal with the insurgency."
77,2,5,"TXT","6",0,0,"Tensions have built to the point where Enrile and his supporters are said to be planning a .military coup. General Fidel Ramos, Aquino’s chief of staff, met with Enrile and other commanders in an effort to discourage any coup attempt."
78,2,5,"TXT","7",0,0,"Then, last Thursday, the Philippines most prominent leftist labor leader, Rolando Olalia, was brutally murdered in Manila. The leftists have blamed his murder on the military and vowed to carry out a series of nationwide strikes. A nearly completed cease-fire agreement between the rebels and the army has been scuttled."
79,2,5,"TXT","8",0,0,"Mao Zedong once said that power comes out of the barrel of a gun, and the world has seen little to disprove this claim. In the Philippines, the greedy guns of the left and right are poised to steal power from a vast majority of innocent people."
80,2,5,"TXT","9",0,0,"Communism and fascism are different in theory, but similar in practice. Under both ideologies, people cannot be trusted with freedom."
81,2,5,"TXT","10",0,0,"The communists feed on"
82,2,5,"TXT","10",0,0,"poverty. Their track record in Southeast Asia leaves much to be desired; the Khmer Rouge simply wiped out 3 million Cambodians, and Vietnam and North Korea have been transformed into human beehives. It is not likely that a Philippine communist state would be any different."
83,2,5,"TXT","11",0,0,"Could Enrile do any better? If the military were to take control, conditions would not necessarily improve. Military men are notoriously bad at running a national economy, and in the Philippines economic power is at the heart of the struggle."
84,2,5,"TXT","12",0,0,"How would Enrile rid the Philippines of the Communist infestation? It’s more difficult than spraying for ants. Any disaffected peasant is a potential communist, and it’s not as if all communists have red spots on their foreheads. Enrile would likely mire the Philippines in a prolonged Argentina-style “dirty war’’ complete with death squads and thousands of disappearances."
85,2,5,"TXT","13",0,0,"In the midst of this crisis, the silence from Washington has been deafening. The Reagan administration, hopelessly caught in Iranian intrigue, seems to be ignoring the Philippine crisis. This is a grave mistake."
86,2,5,"TXT","14",0,0,"The administration needs to engage in an intensive diplomatic effort — public and private — to hold together Aquino’s fragile coalition and prevent a military coup. Aquino is far from perfect, but at this point she represents the best hope for the Philippines and the United States. As President Reagan is fond of saying, “If not us — who? If not now — when?”"
87,2,6,"SH","0",0,0,"letters to the editor"
88,2,6,"HL","0",0,0,"Wally George’s visit to Poly called disturbing"
89,2,6,"TXT","1",0,0,"Editor — I find it very disturbing that a pathetic man iike Waiiy George has become a cuit hero among young coilege-aged maies. i suppose there is potentiai humor to be found in his performance on a certain conservative caricature"
90,2,6,"TXT","1",0,0,"levei, sort of iike Ronaid Reagan meets Don Rickies, if that sort of thing appeais to you."
91,2,6,"TXT","2",0,0,"But there is nothing funny in vicious attacks on AiDS victims and minority groups, no matter how strong your feeiings might be politicaliy. The aura of hate and in-toierance that surrounds this man is simpiy sick, it’s unfortunate and"
92,2,6,"TXT","2",0,0,"disappointing to see so much intei-iectuai regression on a university campus. What's next, a Ku Kiux Kian raiiy?"
93,2,6,"BL","0",0,0,"DAN HESS"
94,2,6,"HL","0",0,0,"Letters policy"
95,2,6,"TXT","3",0,0,"Mustang Daily encourages readers’ opinions. Letters should .be submitted to Room 226 of the Graphic Arts Building."
96,2,0,"HL","0",0,0,"Mustang Daily	"
97,2,0,"MH","0",0,0,"Susan Edmondson	Editor"
98,2,0,"MH","0",0,0,"Sue Harris	Managing Editor"
99,2,0,"MH","0",0,0,"Craig Andrews	Insight Editor"
100,2,0,"MH","0",0,0,"Kim Hoiweger	Puise Editor"
101,2,0,"MH","0",0,0,"Mary Anne Taibott	Spotiight Editor"
102,2,0,"MH","0",0,0,"David Eddy	Opinion Page Editor"
103,2,0,"MH","0",0,0,"Dan Ruthemeyer	Sports Editor"
104,2,0,"MH","0",0,0,"Tustin Eilison	Photo Editor"
105,2,0,"MH","0",0,0,"Daryl Shoptaugh	Asst. Photo Editor"
106,2,0,"MH","0",0,0,"Kenneth Dintzer	Editoriai Assistant"
107,2,0,"MH","0",0,0,"Grant Shaffer	liiustrator"
108,2,0,"MH","0",0,0,"Ciaudia Elliott	Generai Manager"
109,2,0,"MH","0",0,0,"Nishan Havandjian	Faculty Adviser"
110,2,0,"MH","0",0,0,"University Graphic Systems	"
111,2,0,"MH","0",0,0,"Steve Muck	General Manager"
112,2,0,"MH","0",0,0,"Katie Dougherty	Publishing Manager"
113,2,0,"MH","0",0,0,"Judy Carlson	Asst. Mgr. Newspaper Production"
114,2,0,"MH","0",0,0,"Sharon Aldaya	Asst. Mgr. Special Publications"
115,2,0,"CN","0",0,0,"BLOOM COUNTY"
116,0,0,"NA","0",0,0,"rft' ?"
117,0,0,"NA","0",0,0,"'J"
118,0,0,"NA","0",0,0,"TOtAORdpu}:"
119,0,0,"NA","0",0,0,"OPEN/iUPITION"
120,0,0,"NA","0",0,0,"FOR NEW Hieri-PROFtr H£AVY-mAL ROCK BAND"
121,0,0,"NA","0",0,0,"mp TO i^3oms\"
122,0,0,"NA","0",0,0,"MPBeABLiTO 6f^MñC¿ MJSfClUY"
123,0,0,"NA","0",0,0,"«g5TgV!g m.LAS4rn"
124,0,0,"NA","0",0,0,"OOOC?"
125,0,0,"NA","0",0,0,"mtns TH/trpwia"
126,0,0,"NA","0",0,0,"Uf'WÑOMr"
127,0,0,"NA","0",0,0,"I"
128,0,0,"NA","0",0,0,"MMM."
129,0,0,"NA","0",0,0,"mmoitnm"
130,0,0,"NA","0",0,0,"IN"
131,0,0,"NA","0",0,0,"möiLUNe^s?!"
132,0,0,"NA","0",0,0,"by Berke Breathed"
133,0,0,"NA","0",0,0,"r"
134,0,0,"NA","0",0,0,"/"
135,0,0,"B","0",0,0,
136,0,0,"B","0",0,0,
137,0,0,"NA","0",0,0,"mwtwr"
138,0,0,"NA","0",0,0,"YUe PICKENS !5 ""OKimce /mtcmyr"
139,0,0,"NA","0",0,0,"i/f)"
140,0,0,"NA","0",0,0,"\"
141,0,0,"BL","0",0,0,
142,0,0,"B","0",0,0,
143,0,0,"NA","0",0,0,"V"
144,0,0,"BL","0",0,0,
145,2,0,"TXT","0",0,0,"Mustang Daily is published daily (excepi weekends, holidays and exam periods) by (he journalism deparimeni, California Polytechnic State Univer-sity, San Luis Obispo. Advertising appearing herein is solely for informational purposes and does not represent an endorsement by the Publisher or the University. Unsigned editorials reflect .the majority of the Editorial Board, consisting of the editor, managing editor, special sections editors, sports editor and editorial page editor. Produced by University Graphic Systems. Mustang Daily office is located in the Graphic Arts Building, Room 226. Copyright 1986 by Mustang Daily."
146,0,0,"NA","0",0,0,"* a"
147,0,0,"NA","0",0,0,"a »»II"
148,0,0,"NA","0",0,0,"»»»•I#«««'	>1*"
149,0,0,"NA","1",0,0,". ft I V 4	.	*	«	•	•	•"
150,0,0,"NA","2",0,0,"f	I"
151,0,0,"NA","3",0,0,"» t t t « • « *"
152,0,0,"NA","4",0,0,"1 » f • > I 1 •"
153,0,0,"NA","5",0,0,"Mustang Daily Wednesday, November 19,1986 3"
154,0,0,"B","6",0,0,
155,0,0,"NA","7",0,0,"^MÉÉUÉIÉÉL'’"
156,0,0,"NA","8",0,0,"liy1%#»"
157,0,0,"NA","9",0,0,"«PPlpinr iPilr A"
158,0,0,"NA","10",0,0,"WiENSiiBSdEy.	Ut. HN9Pft ^"
159,3,7,"HL","0",0,0,"North Korea’s Kim shown on TV"
160,3,7,"TXT","1",0,0,"SEOUL, South Korea (AP) — North Korea showed its “great leader,” President Kim II Sung, on television Tuesday while ignoring reports in rival South Korea that Kim died or was embroiled in a serious power struggle."
161,3,7,"TXT","2",0,0,"A Defense Ministry spokesman in Seoul acknowledged North Korean news media reports that Kim was alive and added: “We are closely watching whether these developments in the North have resulted from a serious internal power struggle or its (the North’s) high-level psychological warfare hiding a sinister plot for military provocation.”"
162,3,7,"TXT","3",0,0,"An Asian diplomat in Pyongyang, reached by The Associated Press by telephone from Peking, said he saw the 74-year-old Kim at Pyongyang Airport on Tuesday “and he is in absolutely good health.”"
163,3,7,"TXT","4",0,0,"The diplomat, who spoke on condition of anonymity, added: “Everything is all right in this country, the situation is absolutely normal. ... There seems to be nothing correct about these reports (of an assassination or power seizure). ... It is absolutely normal, there is nothing wrong. He is absolutely normal, he is in good health.”"
164,0,0,"NA","0",0,0,"„i-e tvo ^"
165,0,0,"B","0",0,0,
166,0,0,"B","0",0,0,
167,0,0,"NA","0",0,0,"1"
168,3,0,"AT","0",0,1,"Special 0£fer Good Thru Sun 11- 23"
169,0,0,"B","0",0,0,
170,3,0,"AT","0",0,1,"■í%139""*"
171,3,0,"AT","0",0,1,"NEW MEMBERS GYM & AEROBICS"
172,3,0,"AT","0",0,1,"<^$109"
173,3,0,"AT","0",0,1,"AEROBICS ONLY ...."
174,3,0,"AT","0",0,0,"00"
175,3,0,"AT","0",0,1,"3S4* S. HIGUERA. SLO"
176,3,0,"AT","0",0,1,"541-5180"
177,3,8,"HL","0",0,0,"Women suspected of killing industrialist"
178,3,8,"TXT","1",0,0,"PARIS (AP) — Police said Tuesday they believe two women from the terrorist group Direct Action killed industrialist Georges Besse, who was gunned down on the street outside his home."
179,3,8,"TXT","2",0,0,"The president of the state-owned Renault automobile company was shot at about 8 p.m. Monday a few steps from his house in the city’s 14th district near the Monteparnasse railway station."
180,3,8,"TXT","3",0,0,"Witnesses said the assailants approached Besse, 58, on foot and escaped the same way."
181,3,8,"TXT","4",0,0,"Pamphlets found in a Paris subway station claimed responsibility in the name of Direct Action, a terrorist group of the extreme left that has carried out numerous other attacks, authorities said."
182,3,8,"TXT","5",0,0,"A police spokesman said the"
183,3,8,"TXT","5",0,0,"printed statements “appeared authentic’’ and carried the organization’s symbol, a five-pointed star. The same spokesman said earlier that the source of the attack “is un-"
184,3,8,"TXT","5",0,0,"doubtedly Direct Action.”"
185,3,8,"TXT","6",0,0,"Police say that, according to the accounts of seven main witnesses, most of them neighbors, two women were directly involved in the murder."
186,3,9,"HL","0",0,0,"TEACHERS"
187,3,0,"ME","0",-1,0,"From page 1"
188,3,1,"TXT","1",0,0,"was 3.53. Though students used to enter college as liberal studies majors until they decided on another major, Nulman said they now have an internal waiting list to get into the liberal studies program."
189,3,1,"TXT","2",0,0,"“The increased enrollment allocation by the university can’t keep up with the new demand,” said Nulman. “The university is under pressure to create more openings, but it will be a gradual increase.”"
190,3,1,"TXT","3",0,0,"The colleges can’t generate"
191,3,1,"TXT","3",0,0,"teachers quickly enough to meet the demand, Nulman said, so the districts are hiring teachers from out of state and out of the country, as well as people without their credentials on an intern basis. He added this is quite common in urban areas, where the shortage has the greatest impact."
192,3,1,"TXT","4",0,0,"“I’m real positive about opportunities for teachers in coming years,’’ said Nulman, “especially for high school level science teachers. They can write their own tickets.”"
193,0,0,"NA","0",0,2,"i X*	iT' rc-V'-C «T"":"
194,0,0,"AT","0",0,2,"PDO* Resumes"
195,3,0,"AT","0",0,2,"THE $39.95 ALTERNATIVE"
196,3,0,"AT","0",0,2,"•Puity Dwn Quick"
197,3,0,"AT","0",0,2,"544-9789 ♦ 2226 Beebee Street"
198,0,0,"NA","0",0,0,"•	Member of the Amcrieun Qpiometric Association"
199,0,0,"NA","0",0,0,"•	Eyccare Consultant for Cal Poly Health Center"
200,0,0,"NA","0",0,0,"•	Specializing in Contact Lenses"
201,0,0,"NA","0",0,,"•	All Lens Types Available. Including SIcep-ln and Tinted"
202,0,0,"B","0",0,,
203,0,0,"NA","0",0,,"•	All Cases Accepted Regardless of Difficulty"
204,0,0,"NA","0",0,,"•	Selection of the Latest Fashion Eyeware"
205,0,0,"NA","0",0,,"•	Affordable Fees"
206,0,0,"NA","0",0,,"•	Student Discounts"
207,3,0,"AT","0",0,3,"“Vision With Care.”"
208,3,0,"AT","0",0,3,"You'll like the personal attention we give to your total eye health and appearance."
209,3,0,"AT","0",0,3,"You'll appreciate our friendly staff, expert guidance in frame and contact lens selection, and affordable fees."
210,3,0,"AT","0",0,3,"Derek L. Coombs, O.D,"
211,3,0,"AT","0",0,3,"Doctor of Optometry 1029 Chorro Street San Luis Obispo, CA 93401"
212,3,0,"AT","0",0,3,"543-4777"
213,3,0,"AT","0",0,4,"You are Invited to Preview"
214,3,0,"AT","0",0,4,"the Christmas Collection"
215,3,0,"AT","0",0,4,"for 1986,.,"
216,3,0,"AT","0",0,4,"“/’wi Dreaming of a 'White Christmas"
217,3,0,"AT","0",0,4,"yy"
218,3,0,"AT","0",0,4,"Saturdafy November 22 y 1986 El Corral Bookstore"
219,3,0,"AT","0",0,4,"10:30 am until 2:30 pm"
220,3,0,"AT","0",0,4,"We have been busy all year selecting'the Very Finest Collection of Gifts y OrnamentSy DecorationSy Pottery y Gift BookSy Stuped AnimalSy Gift Calendars and Delightful Stocking Stuffers just for You."
221,3,0,"AT","0",0,4,"Please Join us for an Open House to Preview these Wonderful Christmas Offerings."
222,3,0,"AT","0",0,4,"Refreshments will be served."
223,0,0,"NA","0",0,0,"■ ■ i"
224,0,0,"NA","0",0,0,"'Vv '"
225,0,0,"NA","0",0,0,"4..."
226,0,0,"NA","0",0,0,"EIGxioJ"
227,0,0,"NA","0",0,0,"Bookstoie"
228,0,0,"NA","0",0,4,"MON FRI 7.45AM-4 30PM. SAT ,10;.30AM-2;30PM"
229,3,0,"PI","0",0,0,"4 Wednesday, November 19,1986 Mustang Daily"
230,0,0,"NA","0",0,0,"AT '' ' *	' ■»"
231,0,0,"NA","0",0,0,"} *'"
232,0,0,"B","0",0,0,
233,4,0,"PI","0",0,0,"MUSTANG DAILY"
234,0,0,"B","0",0,0,
235,0,0,"B","0",0,0,
236,4,0,"NA","0",0,0,"calendar"
237,0,0,"B","0",0,0,
238,4,0,"AT","0",0,1,"A fun filled afternoon of wine tasting for you and 4 of your friends in a chaufifered driven Limo through the Central Coast Wine Country!!"
239,4,0,"AT","0",0,1,"Wed. Nov. 19th 9:30 PM at"
240,4,0,"AT","0",0,1,"TortiUa Flats"
241,4,0,"AT","0",0,1,"Z93’s Tracy Hyde will be on hand Plan an evening of Dancing, Fun and Prizes at the Flats Courtesy of: Tortilla Flats San Luis Limo & Z93"
242,4,0,"AT","0",0,1,"must be present to win"
243,0,0,"NA","0",0,0,"' <*"
244,0,0,"NA","0",0,0,"jta"
245,4,0,"AT","0",0,2,"WCDDSTOCK’S T^IZZA"
246,4,0,"AT","0",0,2,"Even Makes This Guy Smile"
247,4,0,"AT","0",0,2,"WOODSTOCKS PIZZA: the logical choice"
248,4,0,"AT","0",0,2,"Don’t Forget: six different beers on tap, inciudung one mystery beer."
249,4,0,"AT","0",0,2,"$100 Off any"
250,4,0,"AT","0",0,2,"WOODSTOCKS PiZZA 541-4420"
251,4,0,"AT","0",0,2,"one coupon per pizza expires 12/13/66"
252,4,0,"AT","0",0,2,"WE DELIVER 541-4420 1015 Court St. SLO (across from Osos St. Subs)"
253,4,9,"HL","0",0,0,"Wednesday 19"
254,4,9,"TXT","1",0,0,"•Sigma Chi Fraternity will sponsor the First Annual Sigma Chi Derby Days, a week-long event that will continue through Saturday. Proceeds from the philanthropic event, which will involve all seven Cal Poly sororities, will go to The Community Interaction Program and Wallace Village for Children."
255,4,9,"TXT","2",0,0,"•Alexander Astin, director of the Higher Education Research Institute at UCLA, will deliver a keynote address on “Making the Grade:	Involvement to Ex-"
256,4,9,"TXT","2",0,0,"cellence” at 10:30 a.m. in the University Union. The speech is part of a student development program sponsored by the university’s Student Affairs Division."
257,4,9,"TXT","3",0,0,"•The Society of Flight Test Engineers will present Yvonne Des Lauriers from the Air Force Flight Test Center, Edwards Air Force Base, at 7 p.m. Wednesday in Fisher Science Building Room 286. She will speak on “The Role of the Flight Test Engineer in Flight Testing.”"
258,4,9,"TXT","4",0,0,"•The Cal Poly Jewish Cultural Exchange will present Sam Shube at 7 p.m. Wednesday in University Union Room 216. He will speak on “The Challenge of Zionist Fulfillment in the 1980s.”"
259,4,9,"TXT","5",0,0,"•A meeting for those interested in going on a New York City trip during spring break will be held at 7 p.m. Wednesday in Science North Building Room 202."
260,4,9,"TXT","6",0,0,"•Jean Fritz, author of “Homesick: My Own Story” and “China Homecoming,” will speak at 8 p.m. Wednesday in the Cal Poly Theatre. The speech is sponsored by the English department in conjunction with the Robert E. Kennedy Library."
261,4,9,"HL","0",0,0,"thursday 20"
262,4,9,"TXT","7",0,0,"•Bennett Ramberg, a political science professor at U.C.L.A., wilt speak on “The Changing Meaning of Arms Control” at 11 a.m. Thursday in University Union Room 220."
263,4,9,"TXT","8",0,0,"Submissions contributed for consideration for publication in Calendar must be received by noon two days prior to the event."
264,4,0,"AT","0",0,3,"Kodak"
265,4,0,"AT","0",0,3,"Color"
266,4,0,"AT","0",0,3,"Processing"
267,4,0,"AT","0",0,3,"A;,K for"
268,0,0,"NA","0",0,3,"BGanol"
269,4,0,"B","0",0,0,
270,4,0,"NA","0",0,0,"VJm"
271,5,0,"PI","0",0,0,"Wednesday, November 19, 1986 5"
272,5,0,"B","0",0,0,
273,5,10,"TXT","1",0,0,"any Cal Poly teacher-turned-authors say writing textbooks is a demanding, often thankless job that holds very little promise of financial reward. Still, when interviewed, most smiled and admitted that they would probably do it again."
274,5,10,"TXT","2",0,0,"Public administration professors Alan Settle and Carl Lutrin co-authored a book, against the many warnings they received. Lutrin said, “A lot of publishers told us that writing a book together is worse than being married, but our partnership works because each of us holds up our end.” Dividing up the chapters equally, the two teachers felt that working as a team would make the project more interesting. Lutrin said, “There’s a lot of truth to the (notion oO loneliness and silence in writing — there’s only the typewriter.”"
275,5,10,"TXT","2",0,0,"The joint effort offered the attractions of both company and feedback."
276,5,10,"TXT","3",0,0,"Settle explained the reasons behind the writing of “American Public Administration and Concepts,” which is now in its third edition. “I could put the concepts I enjoy teaching in public administration and distribute them all over the country.”"
277,5,10,"TXT","4",0,0,"Another reason was name recognition for the author, which brings prestige to the university and helps students who ask the teacher for letters of recommendation."
278,5,10,"TXT","5",0,0,"William Francois, journalism professor and writer of four textbooks, said that in the case of his mass media law textbook, he felt he could offer a unique perspective. “I can take legal ideas and concepts and work them into more readable prose than, perhaps, a lawyer could."
279,5,10,"TXT","5",0,0,"That’s long been an advantage of this textbook.”"
280,5,10,"TXT","6",0,0,"Often satisfaction is the only reward a textbook writer receives for the hundreds of hours of effort that go into the project. Although John Devore’s first writing effort is one of the best selling statistics books in the country, he estimates that the payoff comes to less than $30 an hour. He said, “You have to go into it thinking more than just money; most of the textbooks are written because teachers have pride in the subject, or perhaps for reasons of ego.”"
