"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
67,1,3,"TXT","11",0,0,"He believes privatization of the Department of Motor Vehicles, garbage collection, building inspectors, prisons, roads and education would increase efficiency and reduce expenses."
68,1,3,"TXT","12",0,0,"When questioned about the possibilities of toll roads, Boyes said, “Okay, we would pay tolls, but we are paying for something we are using.”"
69,1,3,"TXT","13",0,0,"In addition, Boyes believes the govern-"
70,1,3,"TXT","13",0,0,"ment should end farm subsidies."
71,1,3,"TXT","14",0,0,"“The average farmer is a millionaire,” he said. He later clarified this statement, saying the assets and land plus the income earned equaled $1,000,000."
72,1,3,"TXT","15",0,0,"Government spending in the tobacco industry was another mystery to Boyes. He questioned the logic behind allocating government money to tobacco subsidies, antismoking campaigns, cancer research, breast cancer research and then adding a cigarette tax."
73,1,3,"TXT","16",0,0,"“We have got to demand the government treat us better,” Boyes said. “The government does a bad job of spending our money.”"
74,1,3,"ME","0",3,0,"See DEAN, page 2"
75,1,0,"OT","0",0,0,"Volunteers,"
76,1,0,"OT","0",0,0,"A Poly women's group is accepting applications from people who want to volunteer their time helping survivors of sexual abuse."
77,1,0,"OT","0",0,0,"Page 3"
78,0,0,"B","0",0,0,
79,1,0,"OT","0",0,0,"A parent tackles a controversial therapy method being used to treat her daughter."
80,1,0,"OT","0",0,0,"Page 5"
81,1,0,"OT","0",0,0,"FYI"
82,1,0,"OT","0",0,0,"Associated Students Inc. will hold its first meeting of the quarter tonight at 7 p.m. in UU 220. The public is welcome to attend. Among the items to be discussed: ASI funding of organizations and events."
83,2,0,"PI","0",0,0,"2 WEDNESDAY, JANUARY 15, 1992"
84,2,0,"PI","0",0,0,"mustang Daily"
85,2,0,"ME","0",0,0,"EWorld ^Nation estate"
86,2,4,"HL","0",0,0,"Koreas agree not to have nuclear weapons"
87,2,4,"TXT","1",0,0,"SEOUL, South Korea (AP) — The two Koreas exchanged signed texts Tuesday of a historic agreement intended to keep nuclear arms out of their region and requiring the Communist North to renounce its suspected nuclear weapons program."
88,2,4,"TXT","2",0,0,"Meanwhile, South Korean newspapers reported the United States and North Korea would hold their first-ever meeting of high-ranking officials in New York on Jan. 22."
89,2,5,"HL","0",0,0,"Indian reservations Visually impaired man may pay property tax sues race organizers"
90,2,5,"TXT","1",0,0,"WASHINGTON (AP) — States and counties may impose property taxes on Indian reservation land privately owned by Native Americans, the Supreme Court ruled today."
91,2,5,"TXT","2",0,0,"By an 8-1 vote, the justices upheld such a tax imposed by Yakima County, Wash., on land within the Yakima Indian Reservation."
92,2,5,"TXT","3",0,0,"But, by a separate, unanimous vote, the court barred the county from imposing an excise tax on the sale of such privately owned — or “fee” — land."
93,2,6,"TXT","1",0,0,"SACRAMENTO (AP) — A visually impaired Sacramento athlete is suing Eppie s Great Race for barring him last year from part of the triathlon because of his disability."
94,2,6,"TXT","2",0,0,"John Adams said in his suit filed in Sacramento Superior Court that race directors refused to allow him to participate in the bicycle portion of the July event. He says he offered to ride with a guide or apart from other cyclists."
95,0,0,"B","0",0,0,
96,2,7,"HL","0",0,0,"ASl introduces culture to Poly"
97,2,7,"TXT","1",7,0,"The Fine Arts Committee is a subcommittee of the ASI Program Board and has been See ASI, page 7"
98,2,0,"AT","0",0,1,"•	art nouveau • renior • nviknife prints • art deco « adams « sports * me escher • nostalgic prints • van gogh • rodcweli • celefarities •"
99,2,0,"AT","0",0,1,"•	rock and roll • movies •	Jf"
100,2,0,"AT","0",0,1,"b&w photography •	I II"
101,2,0,"AT","0",0,1,"•	ansel adams •	r|v	U"
102,2,0,"AT","0",0,1,"c escher • art"
103,2,0,"AT","0",0,1,"■ • movies	>"
104,2,0,"AT","0",0,1,"celebritje"
105,2,0,"AT","0",0,1,"A"
106,2,0,"AT","0",0,1,"___ THIS WEEK"
107,2,0,"AT","0",0,1,"*^***«**4^ ONLY"
108,2,0,"AT","0",0,1,"Boobtoie^^s,."
109,2,0,"AT","0",0,1,"MON-THUR 7:45 AM-7:00 PM Friday 7:45 am-3:45 pm"
110,2,0,"AT","0",0,1,"1 /iE"
111,2,0,"AT","0",0,1,"■ mmmi	U * movies"
112,2,0,"AT","0",0,1,"I	escher • art"
113,2,0,"AT","0",0,1,"B	• ansel adams •"
114,2,0,"AT","0",0,1,"• h&w photography • rock and roll • movies • vjm gogh • rockwell • celebrities ansel adams • sports • me escher • nostalgic prints • orts • art nouveau • renior • wildlife prints • art deco"
115,0,0,"B","0",0,0,
116,2,0,"AT","0",0,2,"ON CAMPUS TODAY & TOMORROW"
117,2,0,"AT","0",0,2,"INFO BOOTH: Wednesday & Thursday, Jan. 15-16 University Union Plaza «Gam- 2:30 pm AGRICULTURE AND FORESTRY OPPORTUNITIES IN PEACE CORPS TODAY - Wednesday, Jan. 15 - University Union, Room 218 • 3-5 pm RETURNED PEACE CORPS VOLUNTEERS DISCUSS INTL ISSUES TOMORROW - Thursday, Jan. 16 - University Union, Room 219 • 7-9 pm INTERVIEWS: Monday, Feb. 3 • Student Services Bldg. #124, Rm 212"
118,2,0,"AT","0",0,2,"APPLICATION MUST BE COMPLETED PRIOR TO INTERVIEW • SENIORS - APPLY NOW!"
119,2,0,"AT","0",0,2,"For more information contact your Peace Corps Campus Rep in Ag. Bldg. #10 Room 239, (805) 756-5017, or call Peace Corps at (800) 832-0681, ext. 673."
120,2,0,"AT","0",0,3,"Mus fa"
121,2,0,"AT","0",0,3,"Daily"
122,2,0,"AT","0",0,4,"WHEN YOU HAVE SLIDES-THINK OF US!"
123,2,0,"AT","0",0,4,"We have a full line of photographic slide services available, with rapid turnaround times and fair prices. Come see us at-"
124,2,0,"AT","0",0,4,"Laguna Village Shopping Center Los Osos Valley R(d. at Maejonna Rd."
125,2,0,"AT","0",0,4,"543-6491"
126,2,0,"AT","0",0,5,"CUESTA COLLEGE"
127,2,0,"AT","0",0,5,"SPRING SEMESTER CLASSES BEGIN TUESDAY, JANUARY 21"
128,2,0,"AT","0",0,5,"Cal Poly's Community College Neighbor"
129,2,0,"AT","0",0,5,"MANY LOWER DIVISION TRANSFER CLASSES ARE AVAILABLE IN THE SPRING SEMESTER."
130,2,0,"AT","0",0,5,"Wide choices for Evening-Only Classes include subjects of:"
131,2,0,"AT","0",0,5,"Accounting Business Law Economics English lA, IB Government 2"
132,2,0,"AT","0",0,5,"History 7A, 7B Management Psychology lA Philosophy"
133,2,0,"AT","0",0,5,"Readily available in Day Classes are:"
134,2,0,"AT","0",0,5,"Accounting Art"
135,2,0,"AT","0",0,5,"Automotive Tech. Construction Tech."
136,2,0,"AT","0",0,5,"Elec. Comp. Maintenance Elec. Tech."
137,2,0,"AT","0",0,5,"English (Second Language)"
138,2,0,"AT","0",0,5,"French Humanities Interior Design Management Music Ensembles P.E. Activities Welding"
139,2,0,"AT","0",0,5,"LATE REGISTRATION JANUARY 21 THRU 27"
140,2,0,"AT","0",0,5,"All Classes - All Students Same Times & Locations"
141,2,0,"AT","0",0,5,"Late Registration for students taking Evening-Only Classes will be available January 28 thru February 3 at all three sites."
142,2,0,"AT","0",0,5,"For further information or your alphabetical Category for registration: Phone 546-3140 or 1-800-877-3140."
143,2,0,"AT","0",0,5,"Or sec Spring Semester Schedule available on main campus, at county branch libraries and Chambers of Commerce."
144,2,0,"AT","0",0,5,"For a mailed copy phone the Cuesta Public Information Office at 546-3108."
145,3,0,"PI","0",0,0,"Mustang Daily"
146,3,0,"PI","0",0,0,"Wednesday, January 15, 1992"
147,3,7,"HL","0",0,0,"Sexual abuse counseling expands"
148,3,7,"BL","0",0,0,"By Katherine Gill"
149,3,7,"BL","0",0,0,"Staff Writer"
150,3,7,"TXT","1",0,0,"Cal Poly’s Status of Women Committee is seeking applicants to work as volunteer advocates for sexual harassment and sexual assault survivors."
151,3,7,"TXT","2",0,0,"Wendy Demko Reynoso, a member of the Status of Women Committee, said the committee felt there was a need for more than just the sexual harassment advisers now available."
152,3,7,"TXT","3",0,0,"“Right now there are only advisers, and it’s not their role to encourage or take sides,” she said."
153,3,7,"TXT","4",0,0,"Nan Byars, an engineering technology professor and cochairperson of the Status of Women Committee, said the advocate job is quite different from that of the sexual harassment adviser in that the advocate does take a side."
154,3,7,"TXT","5",0,0,"“An adviser has to stay neutral in a case,” Byars said. “All an adviser can do is tell survivors what their options are. Clearly someone who has gone through something like sexual harassment or assault is going to need support. That is what the advocate is for, to be supportive.”"
155,3,7,"TXT","6",0,0,"Byars said advocates will accompany survivors to meetings and hearings, and be there for them when they need someone to"
156,3,7,"TXT","6",0,0,"listen."
157,3,7,"TXT","7",0,0,"“We’re looking for people who have the time to help out, and who are knowledgeable ed>out sexual harassment and sensitive to the issue,” Byars said. “Mostly, we are looking for caring people who can be sensitive and supportive.”"
158,3,7,"TXT","8",0,0,"Byars said the committee is looking for men and women to be"
159,3,7,"BQT","0",0,0,"“Mostly, we are looking for caring people who can be sensitive and supportive.”"
160,3,7,"BQA","0",0,0,"Nan Byars committee co-chairperson"
161,3,7,"TXT","8",0,0,"advocates because sexual harassment and assault happens to both males and females."
162,3,7,"TXT","9",0,0,"Though no fixed number has been set, Byars said the program will probably need 10 to 12 volunteers."
163,3,7,"TXT","10",0,0,"Byars added that the committee is interested in faculty and staff members only."
164,3,7,"TXT","11",0,0,"“Students pass through the school quickly. They’re not here"
165,3,7,"TXT","11",0,0,"for very long,” she said. “What we want for the program is continuity. We need people who will stay.”"
166,3,7,"TXT","12",0,0,"Advocates will go through a training program to prepare them for their job, Byars said."
167,3,7,"TXT","13",0,0,"“We’re not going to just throw them in and tell them to go help somebody,” she said. “We will train them.”"
168,3,7,"TXT","14",0,0,"Reynoso said the committee wants the volunteers to undergo the same training as advisers. The number of advocates who will be allowed to go through the adviser training is one of the things still being ironed out, she said."
169,3,7,"TXT","15",0,0,"Volunteer advocates’ names and phone numbers will be added to sexual harassment flyers that are given to people who are seeking help for harassment problems. Survivors can then call an advocate if they feel they need help or support."
170,3,7,"TXT","16",0,0,"Reynoso said she hopes anyone who comes forward with a problem will be encouraged to call."
171,3,7,"TXT","17",0,0,"Reynoso said the advocate program will probably be ready to put in place by spring quarter."
172,3,7,"TXT","18",0,0,"Interested faculty and staff members should contact the Academic Senate office."
173,3,2,"HL","0",0,0,"ETHNIC STUDIES"
174,3,2,"ME","0",-1,0,"From page 1"
175,3,2,"TXT","18",0,0,"“We need to mainstream the program as much as possible,” he said. “It is not a visibly packaged program. We need to give it some coherence, higher visibility, direction and focus.”"
176,3,2,"TXT","19",0,0,"Another goal Gish has is to represent different cultures in all disciplines at Cal Poly."
177,3,2,"TXT","20",0,0,"“Cultural studies can be im-"
178,3,2,"TXT","20",0,0,"plemented into many different disciplines,” Gish said."
179,3,2,"TXT","21",0,0,"“Architecture, agriculture and even science have different perspectives from each culture. Our idea is to develop courses for these disciplines as well.”"
180,3,2,"TXT","22",0,0,"To do this, Gish will need the support from the present faculty at Poly."
181,3,2,"TXT","23",0,0,"Gish said he hopes that all"
182,3,2,"TXT","23",0,0,"faculty can contribute to increasing awareness about the influence of ethnicity in everyday life,"
183,3,2,"TXT","24",0,0,"“I’d like to see more integration not only in student activities, but in courses as well,” Gish said. “Minorities are not the only people we want to reach. It’s important for everyone to be exposed to different cultures.”"
184,3,3,"HL","0",0,0,"DEAN"
185,3,3,"ME","0",-1,0,"From page 1"
186,3,3,"TXT","17",0,0,"Sandy Miller, a member of AAUW, said she found Boyes’ lecture very interesting."
187,3,3,"TXT","18",0,0,"“I just kind of realized how"
188,3,3,"TXT","18",0,0,"much the wool’s been pulled over our eyes from the media,” Miller said."
189,3,3,"TXT","19",0,0,"“Yes (the economy) is down, but we’re on the rise. The reces-"
190,3,3,"TXT","19",0,0,"sion we had 10 years ago is worse than this one."
191,3,3,"TXT","20",0,0,"“I found that encouraging and a bit of an eye-opener,” she said."
192,3,0,"AT","0",0,1,"Cal Poly Ski Club"
193,3,0,"AT","0",0,1,"MEETING TONIGHT !"
194,3,0,"AT","0",0,1,"(Don't Miss!!)"
195,3,0,"AT","0",0,1,"8 P.M."
196,3,0,"AT","0",0,1,"SCIENCE E26"
197,3,0,"AT","0",0,1,"•Canada Trip Slide Show*"
198,3,0,"AT","0",0,1,"•Superbowl Saturday*"
199,3,0,"AT","0",0,1,"•Weekend Trips*"
200,3,0,"AT","0",0,1,"•Colorado*"
201,3,0,"AT","0",0,2,"Copeland’s Sports"
202,3,0,"AT","0",0,2,"FTnrnpTiTTva"
203,3,0,"AT","0",0,2,"JAN 16TH"
204,3,0,"AT","0",0,2,"*Mall Hours Will Vary"
205,3,0,"AT","0",0,2,"EVERYTHING IN STOCK!"
206,3,0,"AT","0",0,2,"EXCEPT GOLD MEDAL ITEMS"
207,3,0,"AT","0",0,2,"QUANTITY PRICING NOT IN EFFECT. 20% OFF CURRENT PRICES MAY BE OFFERED IN FUTURE ADS."
208,3,0,"AT","0",0,2,"JUST A FEW! EXAMPLES"
209,3,0,"AT","0",0,2,"ATHLETIC SHOES"
210,3,0,"AT","0",0,2,"CURRENT"
211,3,0,"AT","0",0,2,"PRICE"
212,3,0,"AT","0",0,2,"Converse"
213,3,0,"AT","0",0,2,"All Star (Slight Blem.l............ 16.99"
214,3,0,"AT","0",0,2,"Special Group"
215,3,0,"AT","0",0,2,"Hiking Boots....................... 29.99"
216,3,0,"AT","0",0,2,"Special Group"
217,3,0,"AT","0",0,2,"Basketball Shoes..................... 29.99"
218,3,0,"AT","0",0,2,"Special Group"
219,3,0,"AT","0",0,2,"Running Shoes........................ 29.99"
220,3,0,"AT","0",0,2,"Special Group"
221,3,0,"AT","0",0,2,"Running Shoes........................ 29.99"
222,3,0,"AT","0",0,2,"EXTRA EO* . OFF"
223,3,0,"AT","0",0,2,"13®®"
224,3,0,"AT","0",0,2,"199 99 99 99"
225,3,0,"AT","0",0,2,"20%"
226,3,0,"AT","0",0,2,"«RENT PRICES"
227,3,0,"AT","0",0,2,"Golf Shoes............. EXTRA 20%"
228,3,0,"AT","0",0,2,"Baseball Shoes................... EXTRA dfyo"
229,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
230,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
231,3,0,"AT","0",0,2,"ATHLETIC EQUIPMENT & APPAREL"
232,3,0,"AT","0",0,2,"EXTRA 20*. OFF"
233,3,0,"AT","0",0,2,",119®®"
234,3,0,"AT","0",0,2,"95®®"
235,3,0,"AT","0",0,2,",143®®"
236,3,0,"AT","0",0,2,"CURRENT PRICE"
237,3,0,"AT","0",0,2,"Spalding Executive"
238,3,0,"AT","0",0,2,"8 Iron Golf Set................. 149.99"
239,3,0,"AT","0",0,2,"Spalding Executive"
240,3,0,"AT","0",0,2,"3 Wood Golf Set................. 119.99"
241,3,0,"AT","0",0,2,"Graphite Shafted"
242,3,0,"AT","0",0,2,"3 Wood Golf Set................. 179.99"
243,3,0,"AT","0",0,2,"Exercise Equipment.............. EXTRA	20%"
244,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
245,3,0,"AT","0",0,2,"Sweatshirts & Pants............. EXTRA	20®/o"
246,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
247,3,0,"AT","0",0,2,"Warmup Suits.................... EXTRA	20®/o"
248,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
249,3,0,"AT","0",0,2,"Rollerblade In-Line Skates....... EXTRA 20®/o"
250,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
251,3,0,"AT","0",0,2,"SKI EQUIPMENT & APPAREL"
252,3,0,"AT","0",0,2,"CURRENT EXTRA PRICE 20* e OFF"
253,3,0,"AT","0",0,2,"Skis."
254,3,0,"AT","0",0,2,"EXTRA Ctfyo"
255,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
256,3,0,"AT","0",0,2,"20°/."
257,3,0,"AT","0",0,2,"^RENT PRICE"
258,3,0,"AT","0",0,2,"20®/."
259,3,0,"AT","0",0,2,"^RENT PRICE"
260,3,0,"AT","0",0,2,"Bindings................... EXTRA 20%"
261,3,0,"AT","0",0,2,"Ski Boots........................ EXTRA Clf TO"
262,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
263,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
264,3,0,"AT","0",0,2,"20%"
265,3,0,"AT","0",0,2,"IRENT PRICE!"
266,3,0,"AT","0",0,2,"Ski Gloves.............. EXTRA 20%"
267,3,0,"AT","0",0,2,"Ski Parkas...................... EXTRA Clf TO"
268,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
269,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
270,3,0,"AT","0",0,2,"Thermal Underwear............. EXTRA 20%"
271,3,0,"AT","0",0,2,"OFF CURRENT PRICES"
272,3,0,"AT","0",0,2,"GOLD MEDAL ITEMS NOT INCLUDED"
273,3,0,"AT","0",0,2,"QuAntit»«« ft sit*t limited to stock on hand. Adveiiisod morchanOisc may be avatlable at solo prtcos in upcoming mIo events Reguler, ortoinel and current prices ere offering prices only and may or may not have resulted in sal«« M""- discount aspires at close of business JANUARY 1ft COlO MfDAl SERVICI ITEMS WILL NOT OE DISCOUNTED DURING THIS SALE"
274,3,0,"AT","0",0,2,"Copeland’s Sports"
275,3,0,"AT","0",0,2,"962 MONTEREY STREET"
276,3,0,"AT","0",0,2,"SAN LUIS OBISPO"
277,4,0,"PI","0",0,0,"Wednesday, January 15, 1992"
278,4,0,"SH","0",0,0,"Opinión"
279,4,0,"SH","0",0,0,"THE U.U. AND YOU"
280,4,0,"PI","0",0,0,"Mustang Daily"
281,4,8,"HL","0",0,0,"Should Poly students have access to teacher evaluations?"
282,4,0,"B","0",0,0,
283,4,0,"B","0",0,0,
284,4,8,"PH","0",0,0,"Jennifer"
285,4,8,"PH","0",0,0,"Davis"
286,4,8,"PH","0",0,0,"English"
287,4,8,"PH","0",0,0,"Junior"
288,4,8,"TXT","1",0,0,"I think evaluating teachers could be either a positive or negative thing. In a positive manner, I just transferred into the English major and I have no idea which professors are real good and which ones aren’t. I think it can be a positive thing to get the most out of your education."
289,4,8,"TXT","2",0,0,"From the negative aspect, I think students are obviously going to flock to the teachers they’ve heard are good. That will make the classes impacted and people are going to want to add those classes."
290,4,8,"TXT","3",0,0,"Overall I think it’s a tough choice."
291,0,8,"NA","0",0,0,"A"
292,4,8,"PH","0",0,0,"Paul"
293,4,8,"PH","0",0,0,"Lee"
294,4,8,"PH","0",0,0,"Biochemistry"
295,4,8,"PH","0",0,0,"Junior"
296,0,0,"B","0",0,0,
297,4,8,"TXT","4",0,0,"I think evaluations should be made available to the students so we can pick our teacher, but since CAf*TURE makes it impossible anyway, I guess it all doesn’t really matter much anyway."
298,4,8,"TXT","5",0,0,"It would be good to see them but I don’t think it would change much because classes are always full anyway."
299,4,8,"TXT","6",0,0,"ASI government should be in charge of getting it together and getting them out to students. It seems like they don’t get much done. What do they do, anyway? I never see any results. I guess they get money from our tuition so they should do it."
300,4,8,"PH","0",0,0,"Steve"
301,4,8,"PH","0",0,0,"Anselm"
302,4,8,"PH","0",0,0,"History"
303,4,8,"PH","0",0,0,"Junior"
304,0,0,"NA","0",0,0,"\"
305,0,0,"NA","0",0,0,"if"
306,4,8,"TXT","7",0,0,"I would like to know what other students have to say about a teacher before I take them. A lot of times you don’t have the access or know someone that has taken a professor before and you’re faced with about four different teachers. An educated decision can make a difference in the course."
307,4,8,"TXT","8",0,0,"If they’re well-thought-out evaluations, they could give the good and the bad about a teacher and give everyone a more educated choice. Not that through CAPTURE you can really choose anyway, but overall it’s a good idea."
308,0,0,"B","0",0,0,
309,0,0,"B","0",0,0,
310,0,0,"B","0",0,0,
311,4,8,"PH","0",0,0,"Matthew"
312,4,8,"PH","0",0,0,"Novak"
313,4,8,"PH","0",0,0,"English"
314,4,8,"PH","0",0,0,"Professor"
315,4,8,"TXT","9",0,0,"I think it’s fine. I’m in favor of it. I think students deserve to know more directly instead of through the grapevine what teachers are really like."
