"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
34,1,1,"TXT","4",0,0,"In a telephone interview from Cedar Falls, Iowa, Gish said he has written three analytic-style history books, one literary biography, one volume of short fiction and “literally hundreds” of articles for publications such as the Los Angeles Times and the Chicago Tribune. His specialty fields are American, ethnic and American Indian literature."
35,1,1,"TXT","5",0,0,"Gish is a Cherokee/Choctaw Native American who grew up in New Mexico. He said he accepted the position partially because he had “been homesick for the West for a long time,” and because he"
36,1,1,"TXT","5",0,0,"likes San Luis Obispo."
37,1,1,"TXT","6",0,0,"Gish said he is looking forward to implementing the new program. “TTie university needs to move ahead on an ethnic studies program,” he said."
38,1,1,"TXT","7",0,0,"“They made me an offer I couldn’t refuse,” he said of his tenured, full-professor position."
39,1,1,"TXT","8",0,0,"Ribeau said Cal Poly wanted to hire Gish full-time when he was here last winter and spring quarters as a visiting scholar."
40,1,1,"TXT","9",0,0,"“He was on leave, and he wasn’t sure he wanted to leave his job in Iowa to come here and start something totally new,” he said."
41,1,1,"TXT","10",0,0,"Gish said about resigning from Iowa after 25 years of teaching, “I had mixed feelings about it. It’s one of those bittersweet things, but I’m up to the challenge.”"
42,1,1,"TXT","11",0,0,"Gish accepted the offer at the beginning of October and will start his new position in January."
43,1,1,"TXT","12",0,0,"Willi Coleman, director of the Center for Women and Ethnic Issues, served on the interviewing committee along with two students and four professors."
44,1,1,"TXT","13",0,0,"“I was impressed with the fact that he (Gish) exhibited interest in ethnicity,” Coleman said. “I would like to see the university commit itself."
45,1,1,"TXT","14",0,0,"“We behave as though ethnicity is something foreign to us.”"
46,1,1,"TXT","15",0,0,"Coleman said most universities require an ethnic studies course as part of their general education requirements."
47,1,1,"TXT","16",0,0,"Cal Poly is the only California State University school that does not offer a minor, major or concentration in ethnic studies, Ribeau said."
48,1,1,"TXT","17",0,0,"The resolution passed by the Academic Senate endorses an improved ethnic studies program. It will be a long while, however, before courses become required due to the laborious curriculum-change process, Ribeau said."
49,1,1,"TXT","18",0,0,"Gish’s duties as director will include identifying funding for new ethnic studies programs and locating money for seed (privately funded) grants, providing support for faculty in developing new courses in the area, developing a cultural diversity lecture series, acting as a liaison with other campuses and perhaps setting up a visiting scholar program."
50,1,1,"TXT","19",0,0,"“What I want to do is reconcile differences,” Gish said. “I’m ready to move forward on an ethnic studies program.”"
51,1,1,"TXT","20",7,0,"Ribeau said the number of classes offered (currently two: Sec DIRECTOR, page 7"
52,1,2,"HL","0",0,0,"Ex-Poly teacher dies of leukemia"
53,1,2,"HL","0",0,0,"Engineering professor served university for 21 years"
54,1,2,"BL","0",0,0,"By Allison Bo.sselmann"
55,1,2,"BL","0",0,0,"Staff Writer"
56,1,2,"TXT","1",0,0,"A former Cal Poly civil and environmental engineering professor died Monday night after a two-year battle with leukemia."
57,1,2,"TXT","2",0,0,"Yugoslavia-born Dragoslav Misic began his career at Cal Poly 21 years ago. He retired from teaching this fall and died in French Hospital Medical Center one week after being admitted."
58,1,2,"TXT","3",0,0,"One of Misic’s colleagues, professor Harold Cota, said Misic contributed greatly to the department."
59,1,2,"TXT","4",0,0,"“He was responsible for the development of the water pollution control class in the department, and that is quite a unique accomplishment,” Cota said."
60,1,2,"TXT","5",0,0,"Misic had been in and out of the hospital for the past two years, and Cota said the therapy appeared to be helping. “Last year he was all ready to teach fall classes,” Cota said."
61,1,2,"TXT","6",0,0,"Cota said Misic appreciated the support and generosity the Cal Poly faculty displayed during his illness. Every faculty member has a certain number of sick days available to them and Misic needed more than those allotted, Cota said."
62,1,2,"TXT","7",0,0,"Faculty members from many departments on campus, even those Misic did not know personally, had contributed their sick days so he could receive pay during his prolonged illness. Cota said Misic was touched by their contributions."
63,1,2,"TXT","8",0,0,"“He was very well-liked by the Cal Poly community,” Cota said. “He was a very friendly and optimistic person. Even down to the very last ...he was optimistic.”"
64,1,2,"TXT","9",0,0,"Misic is survived by his wife, Mira, and two children. His son attends medical school in Chicago and his daughter is in the sixth grade at a local junior high school."
65,1,2,"TXT","10",0,0,"There will be two services held in his memory — one in"
66,0,0,"B","0",0,0,
67,0,0,"B","0",0,0,
68,0,0,"NA","0",0,0,"JL"
69,1,2,"PH","0",0,0,"'ILE PHOTiO"
70,1,2,"PH","0",0,0,"Dragoslav Misic"
71,1,2,"TXT","10",0,0,"Chicago and another on Saturday, Nov. 9 at 1 p.m. at the United Methodist Church. Cota said former students, faculty and colleagues will establish a scholarship in Misic’s memory."
72,1,0,"OT","0",0,0,"Registration..."
73,1,0,"OT","0",0,0,"Winter CAPTURE schedules are now available. Registration begins OcL 30 and ends Dec. 6. Winter quarter begins Monday, Jan, 6,1992."
74,1,0,"OT","0",0,0,"Insight..."
75,1,0,"OT","0",0,0,"Saddle up and ride! A Cal Poly program breeds, trains and sells thoroughbred horses for competition."
76,1,0,"OT","0",0,0,"_______page 5____________"
77,1,0,"OT","0",0,0,"Thursday weathen"
78,1,0,"OT","0",0,0,"Mostly sunny after morning fog and clouds High: 70s Low: 60s Winds n.w. 15 mph 4 ft. seas 7 ft. n.w swells"
79,2,0,"PI","0",0,0,"WEDNESDAY, OCTOBER 23, 1991"
80,2,0,"PI","0",0,0,"Mustang Daily"
81,2,0,"SH","0",0,0,"EWorld ^Nation estate"
82,2,3,"HL","0",0,0,"Palestinians say they will support the PLO"
83,2,3,"TXT","1",0,0,"CAIRO, Egypt (AP) — In moves bound to raise Israeli ire, Yasser Arafat has pledged an active PLO role at next week’s Mideast peace talks and the top Palestinian negotiator said his team won’t hesitate to openly back the PLO."
84,2,3,"TXT","2",0,0,"Their comments Monday — which threaten Israel’s demand for PLO exclusion from the talks — underscore the difficulty of making any sort of progress at a gathering that took months even to schedule."
85,2,4,"HL","0",0,0,"Jesse Turner safe, healthy in Germany"
86,2,4,"TXT","1",0,0,"WIESBADEN, Germany (AP) — Hundreds of Americans waving flags and banners today gave freed American hostage Jesse Turner a tumultuous welcome to Germany. A military spokesman said he appeared to be in good condition."
87,2,4,"TXT","2",0,0,"The 44-year-old Turner, who was released Monday after nearly five years in captivity in Lebanon."
88,2,5,"HL","0",0,0,"Man jailed for trying to top cafe massacre"
89,2,5,"TXT","1",0,0,"KILLEEN, Texas (AP) — A man rammed his pickup into a veterans hall after threatening to do violence worse than the Killeen cafeteria massacre, authorities said. No injuries were reported, and the man was in jail today."
90,2,5,"TXT","2",0,0,"Employees at the hall in Kemper said that when Daniel Bobb was asked to leave the place Thursday, he warned he would come back and the Killeen massacre “would be small compared with what he was going to do,” Sheriff Gordon Morris said."
91,2,6,"HL","0",0,0,"Report says Gulf War has hurt Iraqi children"
92,2,6,"TXT","1",0,0,"WASHINGTON (AP) — Tens of thousands of Iraqi children are at risk from malnutrition, contaminated drinking water and shortages of medical supplies following the Persian Gulf War, says a private report being released today."
93,2,6,"TXT","2",0,0,"The report by experts also found that infant and child mortality nearly quadrupled since the war’s end."
94,2,7,"HL","0",0,0,"Oakland fire kills 14, destroys 1,800 homes"
95,2,7,"TXT","1",0,0,"OAKLAND, Calif. (AP) — The city raised to at least 1,800 its estimate of the number of houses destroyed by a brush fire that left at least 14 people dead and reduced neighborhoods in Oakland and Berkeley to smoking ruins."
96,2,7,"TXT","2",0,0,"The Red Cross said Monday night that it surveyed 55 percent of the burned area on foot and counted 1,800 houses and 442 apartment units destroyed."
97,2,8,"HL","0",0,0,"Hotline worker’s plea of insanity unproven"
98,2,8,"TXT","1",0,0,"SACRAMENTO (AP) — A Superior Court jury has decided that former suicide hotline volunteer Frank Snyder was sane when he tried to murder a chronic caller."
99,2,8,"TXT","2",0,0,"The jury Monday rejected Snyder’s claim that a longstanding mental illness affected his notions of right and wrong."
100,2,8,"TXT","3",0,0,"Snyder, 29, admitted the Feb. 12 attack on Benjamin Carlson, 52, who suffered cut wrists and a slit throat."
101,0,0,"B","0",0,0,
102,2,9,"HL","0",0,0,"Students need to improve relations with residents"
103,2,9,"BL","0",0,0,"By Joshua Eaton"
104,2,9,"BL","0",0,0,"ASI Student Relations"
105,2,9,"TXT","1",8,0,"When asked to give his views on the disruptions caused by more than 300 students on Murray Street Oct. 27, Darryl Gutiarez, a senior math student, said, “Well, I don’t care. I don’t live there.” This comment is, however, not surprising. In fact, 98 percent of San Luis Obispo students, those not directly involved with the disruptions, feel the same way. It is impor-tant to understand See ASI, page 8"
106,2,0,"AT","0",0,1,"...we're ready and waiting!"
107,2,0,"AT","0",0,1,"to reserve your k Halloween costume."
108,2,0,"AT","0",0,1,"We hove a huge selection of Adult & Kid's Costumes. We've doubled our inventory of accessories and make-up for oil your party and costume needs."
109,2,0,"AT","0",0,1,"SALES and RENTALS"
110,2,0,"AT","0",0,1,"984 Chorro DOWNTOWN"
111,2,0,"AT","0",0,1,"San Luis Obispo"
112,2,0,"AT","0",0,1,"544-2373"
113,2,0,"AT","0",0,2,"alié trié] beliere I owe it all to"
114,2,0,"AT","0",0,3,"Faster than the fastest Mac. Faster e\en than the fastest4Mh IK)."
115,2,0,"AT","0",0,3,"The NcYlstation'“ computer delivers the power of a IINIX” workstation—but its actually easier to use than any other desktop computer."
116,2,0,"AT","0",0,3,"Its far easier to look at, too.'I'he hi^ 17""ultra-hi^h-resolution Me^^aPixel Display is standard etjuipment. .And w ith a single imaging system for both the screen and the printer, you get a true “\\liat-Y)u-See-Is-\MiaD()u-(jet"" image with type that is always sharp."
117,2,0,"AT","0",0,3,"Fhis is the technology that's inspired the most popular names in software to create their hottest applications, like I .otus"" Improx,'“ WordPerfect' and ■Adobe' Illustrator.'“"
118,2,0,"AT","0",0,3,"W ith SMB of memory, a lO.S.MB hard disk and a 2.SSMIi Hopp\ drive (w hich can read and \v rite 1 )()S), the NeVIstation is a lot more computer than any comparably pricetl machine."
119,2,0,"AT","0",0,3,".So stop in for a firsthand look at the N'cYlstation computer. Before vou waste another nanosecond."
120,2,0,"AT","0",0,3,"EICbrralE:y^!l Bookstore"
121,2,0,"AT","0",0,3,"Computer Department: 756-5311"
122,2,0,"AT","0",0,2,"L.T., Los Anjieles"
123,2,0,"AT","0",0,2,"And Our GMAT, GRE and MCAT Courses Get Rave Reviews, Too!"
124,2,0,"AT","0",0,2,"It Is Time To Prepare For The Upcoming December LSAT, GRE, The January GMAT And The April MCAT!"
125,2,0,"AT","0",0,2,"It’s Kaplan for preparation for the LSAT, GMAT, GRE and MCAT too! Free diagnostic tests, specialized courses to help you with all the skills and strategies you need to succeed, plus an ""advance look"" at exam-type questions before you face them. And Much, Much More! It is time to prepare NOW!"
126,2,0,"AT","0",0,2,"Don't miss Kaplan's Scorefest!"
127,2,0,"AT","0",0,2,"Look for the Kaplan Owl on your campus or a Kaplan rep wearing our T-Shirt!"
128,2,0,"AT","0",0,2,"aill*KWT FOR MORE INFOmiN"
129,2,0,"AT","0",0,2,"STANLEY H. KAPLAN Educational Center Ltd."
130,0,0,"NA","0",0,0,"'|W| \fVI (xtmpuicf, liH I hr Sc\ I logo i% i rcgivtcred tfjJtmifk, NeVI jnd ScVImíImhi jrc ifidcnurkv «4 Nc\ I (^»mpurcf Itn \J<4k-»v j agivrcfcd iijiknurk of \d«4K‘Ssvicniv. Iih t Nl\ IN i fcgistffcd tridenurk of t NIX SsNtentx I .jhoriiorio All <Khcr iridcni^rkv ntcnlttHKul Ik knig (o fticir fcAiH.t tivc (Ouktv"
131,3,0,"PI","0",0,0,"Mustang Daily"
132,3,0,"PI","0",0,0,"Wednesday, October 23, 1991"
133,3,10,"HL","0",0,0,"Professor merges therapy with education"
134,3,10,"BL","0",0,0,"By Patricia Egan"
135,3,10,"BL","0",0,0,"Staff Writer"
136,3,10,"TXT","1",0,0,"There is new help for people suffering from eating disorders at Cal Poly."
137,3,10,"TXT","2",0,0,"Kelly Moreno, a psychology and human development professor, is offering group therapy sessions for eating disorder patients beginning Thursday."
138,3,10,"TXT","3",0,0,"The group sessions will be held during a class in group therapy counseling which is taught by Moreno to students seeking their master’s degrees in counseling psychology."
139,3,10,"TXT","4",0,0,"Moreno’s hope is that the group will promote the recovery of clients as well as the ability of his students to work with eating disorder patients."
140,3,10,"TXT","5",0,0,"“I wanted to run a live group so students could benefit,” Moreno said."
141,3,10,"TXT","6",0,0,"Moreno said he wants to conduct the group so the patients’"
142,3,10,"TXT","6",0,0,"needs take precedence."
143,3,10,"TXT","7",0,0,"“Their needs and confidentiality come first. Teaching comes second,” Moreno said."
144,3,10,"TXT","8",0,0,"Moreno said the patients will receive free group counseling — a service that would cost $20 to $30 on the private level — in exchange for being observed by use of a one-way mirror during his counseling class."
145,3,10,"TXT","9",0,0,"Moreno feels Cal Poly, as well as the city of San Luis Obispo, are in desperate need of counseling services for people suffering from eating disorders."
146,3,10,"TXT","10",0,0,"“If there wasn’t a need on campus, I wouldn’t be doing this,” Moreno said."
147,3,10,"TXT","11",0,0,"“This whole community is understaffed,” Moreno said. “I can count the number of qualified professionals in the area on two fingers.”"
148,3,10,"TXT","12",0,0,"Jim Aiken, associate director of Psychological Services on campus, said Moreno’s work comes at"
149,3,10,"TXT","12",0,0,"a time when Elie Axelroth, a group therapy counselor of eating disordered patients for Psychological Services, is on a temporary leave from the university."
150,3,10,"TXT","13",0,0,"The idea to run a group therapy program for both the benefit of his students and patients is a combination of Moreno’s learning experience and previous work in group counseling."
151,3,10,"TXT","14",0,0,"Moreno’s idea stems from the work of psychologist Ervin Yalom, a famous Stanford University group counseling psychologist who originally demonstrated the benefits of group therapy."
152,3,10,"TXT","15",0,0,"In addition, Moreno worked at Cottage Hospital in Santa Barbara where his medical director conducted a similar situation in which Moreno participated as a student learning group therapy."
153,3,10,"TXT","16",0,0,"He said he hopes to run the"
154,3,10,"TXT","16",0,0,"group through spring quarter and ideally he would like to keep it running indefinitely."
155,3,10,"TXT","17",0,0,"Group therapy is the best mode of counseling for people with eating disorders, Moreno said."
156,3,10,"TXT","18",0,0,"Psychological Services offers counseling for depression, anxiety, interpersonal problems and — least frequently — eating disorders."
157,3,10,"TXT","19",0,0,"Aiken said Psychological Services sees approximately 20 percent of the student population for counseling."
158,3,10,"TXT","20",0,0,"He said 7 percent of those seen are eating disorder patients."
159,3,10,"TXT","21",0,0,"Bulimics are more prevalently seen, he said."
160,3,10,"TXT","22",0,0,"Anorexia patients are the rarest patients .seen since those suffering from this eating disorder usually require medical attention before they seek psychological help, Aiken said."
161,3,10,"TXT","23",0,0,"Demographically, eating disorders affect mostly women, Moreno said. Only 3 to 5 percent of those affected are men, he said."
162,3,10,"TXT","24",0,0,"Moreno said the highest-risk groups are athletes, dancers, models and sorority members. Fie said dietitians and nutrition students are also high-risk groups."
163,3,10,"TXT","25",0,0,"“Just being female puts a person at risk,” Moreno said."
164,3,10,"TXT","26",0,0,"Anorexia on campus is estimated to affect 5 percent of the female population, and 20 percent are estimated to suffer from bulimia, Moreno said."
165,3,10,"TXT","27",0,0,"Moreno believes these statistics are low."
166,3,10,"TXT","28",0,0,"Moreno came to Cal Poly last year as a lecturer and is now a full-time professor."
167,3,10,"TXT","29",0,0,"Anyone interested in participating in the group therapy program should call Moreno at 756-2033."
168,3,0,"AT","0",0,1,"HELP!"
169,3,0,"AT","0",0,1,"The IRA Referendum Task Force needs your questions and concerns regarding the Athletic Referendum that you will be voting on in November. We are in the process of assembling an information packet on Uie referendum and your input is essential in completing tlic d(Kumcnt. Write your questions down on the form below and deposit it in specially marked drop boxes located in the following places: I’he information desk at the Kennedy Library, I he Ag. Bridge, the information desk in the U.U., and in rtxim IHJ209."
170,3,0,"AT","0",0,1,"PLEASE respond by FRIDAY (Xtober 25th."
171,3,0,"AT","0",0,1,"Thank You for your support"
172,3,0,"AT","0",0,2,"RESERVE OFFICERS' TRAINING CORPS"
173,3,0,"AT","0",0,2,"START YOUR CUMB TO CAREER SUCCESS THIS SUMMER."
174,3,0,"AT","0",0,2,"Apply now for six weeks of Army ROTC summer leadership training. With pay, without obligation."
175,3,0,"AT","0",0,2,"You'll develop the discipline, self-confidence and decisiveness it takes to succeed in any career. And you’ll qualify to earn Army officer credentials while you’re completing your college studies."
176,3,0,"AT","0",0,2,"Find out more. Contact Captain Ken Catello at Dexter Hall, Room 132, or call 756-7682/2769."
177,3,0,"AT","0",0,2,"ARMY ROTO TWO-YEAR PROGRAM"
178,0,0,"NA","0",0,0,"nESMUIBTCOIUBE"
179,3,0,"AT","0",0,2,"COraSETODCUTUL"
180,3,0,"AT","0",0,3,"LOGAN"
181,3,0,"AT","0",0,3,"mat cutting demo with Ray Moore"
182,3,0,"AT","0",0,3,"EICbrral Bookstore"
183,3,0,"AT","0",0,3,"Learn everything you ever wanted to know about do-it-yourself mat cutting"
184,3,0,"AT","0",0,4,"Col Poly Ski Club"
185,3,0,"AT","0",0,4,"$100 Deposit Due"
186,3,0,"AT","0",0,4,"TOMORROW"
187,3,0,"AT","0",0,4,"for Whistler / Blackcomb"
188,0,0,"B","0",0,0,
189,0,0,"B","0",0,0,
190,3,0,"AT","0",0,5,"Calendars"
191,0,0,"B","0",0,0,
192,0,0,"NA","0",0,0,"S5TT~"""
193,4,0,"SH","0",0,0,"Opinión"
194,4,0,"PI","0",0,0,"Wetdnesday, October 23. 1991"
195,4,0,"PI","0",0,0,"Mustang Daily"
196,4,0,"SH","0",0,0,"Should there be stricter gun control laws in the U.S.?"
197,4,11,"HL","0",0,0,"PRO"
198,4,11,"BL","0",0,0,"By Jason Foster"
199,4,11,"TXT","1",0,0,"Our foundinfi fathers drafted the Second Amendment to the Constitution to protect the country and its people."
200,4,11,"TXT","2",0,0,"They believed Americans in the 18th centuiy needed to possess arms for protection against government tyranny and to maintain local militias."
201,4,11,"TXT","3",0,0,"But the times and the needs of the country have changed. Too many guns are falling into criminal hands. TIk) many weapons wth the sole purpose to kill people quickly, efficiently and en masse are available — and being used. Too many people are dying."
202,4,11,"TXT","4",0,0,"The time is now for the country- and its people to get some protection from the instrument that once helped ensure their freedom."
203,4,11,"TXT","5",0,0,"Guns now are almost as ubiquitous as dirt. In 1989, U.S. gun manufacturers pumped out more than 4 million non-military pistols, revolvers, rifles and shotguns. Foreign manufactures imported thousands and thousands more."
204,4,11,"TXT","6",0,0,"In 25 states, a person can purchase a shotgun at a K-mart by simply plunking down the money and showng a driver’s licence. If the person wants a handgun, the license has to be from that state."
205,4,11,"TXT","7",0,0,"Guns are being ciimed not only by men and women, but by children as well. The Los Angeles Times in early October quoted an estimate that as many as 90,000 American schoolchildren carry guns to class every day."
206,4,11,"TXT","8",0,0,"These are signs that gun use is in desperate need of control and restriction. The extremely high volume and availability of weapons in the country has been instrumental in creating social problems and augmenting existing ones."
207,4,11,"TXT","9",0,0,"Many options exist that can effectively put gun use under control when used comprehensively."
208,4,11,"TXT","10",0,0,"•	Establishing waiting periods for handgun purchases. Waiting periods would allow police agencies to check the purchaser’s criminal and mental-health record and therefore keep guns out of the hands of people prohibited to carry them."
209,4,11,"TXT","11",0,0,"•	A ban on all assault rifles, pistols and large ammunition clips. These are measures that outgunned police agencies have been advocating for years. A ban on these items would make killing sprees like the one in Killeen, Texas almost impossible. It would also make them much harder for criminals and gangs to obtain."
210,4,11,"TXT","12",0,0,"•	Mandated safety features. Longer barrels would make guns harder to conceal. A ‘loaded chamber indicator” (which tells if the gun is loaded) would prevent accidental shootings. Combination locks would make it harder for criminals to use stolen firearms. These features are feasible with current technology."
211,4,11,"TXT","13",0,0,"Firearm advocates, however, say that these measures would be either ineffective or infringe on their rights. These arguments have all the power of a pop gun."
212,4,11,"TXT","14",0,0,"Gun control opponents say waiting periods would increase fraudulent gun transactions and transactions on the black market. These problems could be rectified by stricter and uniform punishment of gun traffickers."
213,4,11,"TXT","15",0,0,"Gun control opponents say banning assault rifles would be bad because there are legitimate uses for them. What legitimate uses do these things have? Uzis, AK-47s and MAC-lOs weren’t made to kill rabbits. And they’re overkill for home defense. They’re overkill period."
214,4,11,"TXT","16",0,0,"Gun control opponents say restricting purchases and ownership infringes on their rights, including their rights to protect themselves. That, however, is not the real reason most of them are concerned."
215,4,11,"TXT","17",0,0,"As Alan Farnham wrote in Fortune, “The average gun store patron owns three handguns, two rifles and two shotguns. Anyone filling this description isn’t buying out of practical need. Nor is he Don Knotts, terrified of burglars. He liken guns — for their own sake and for the pleasure they provide.”"
216,4,11,"TXT","18",0,0,"And then there’s the famous “Guns don’t kill people. People kill people.” If that’s the case, then don’t give people guns."
217,4,11,"BL","0",0,0,"Jason Foster is a journalism senior and editor-in-chief of Mustang Daily."
218,0,0,"NA","0",0,0,"Æ"
219,0,0,"B","0",0,0,
220,0,0,"NA","0",0,0,"lY"
221,4,12,"HL","0",0,0,"ABOUT THE ISSUE"
222,4,12,"HL","0",0,0,"Gun Control"
223,4,12,"TXT","1",0,0,"After 23 people were killed by gunfire in Killeen, Texas, last week, the issue of stricter gun enforcement is once again thrust into the national spotlight."
224,4,12,"TXT","2",0,0,"The Second Amendment to the U.S. Constitution guarantees citizens of the United States the right to bear arms for both home protection and for the advancement of a national militia."
225,4,12,"TXT","3",0,0,"It was the sucess of this national militia that contributed to victory in both the Revolutionary War and the Mexican-American War."
226,4,12,"TXT","4",0,0,"Currently, there are more than 200 million firearms in the United States, discounting the police and the military. These weapons are owned by as many as 70 million Americans."
227,4,12,"TXT","5",0,0,"Handguns caused an average of 8,000 deaths per year between 1985 and 1989. Gun-related deaths cause about 30,000 deaths every year."
228,4,12,"TXT","6",0,0,"Government studies say guns are used in one-fourth of the most violent crimes."
229,4,12,"TXT","7",0,0,"In England, where gun control is strictly enforced, there is a high rate of death by firearms."
230,4,12,"TXT","8",0,0,"With possible legislation such as the Brady Bill (to put a waiting period on the sale of handguns) being considered in Washington D. C., the firearm debate will continue."
231,4,12,"HL","0",0,0,"Gun Control"
232,4,0,"SH","0",0,0,"CORRECTION"
233,4,0,"OT","0",0,0,"In the Tuesday, October 22 issue of Mustang Daily, the campus library information phone number was not correct on the opinion page The correct number is 756-2598"
234,4,0,"OT","0",0,0,"In the same Issue, Public Safety Director Richard Brug's name was not spelled correctly Mustang Daily apologizes for the errors"
235,4,13,"HL","0",0,0,"CON"
236,4,13,"BL","0",0,0,"By Brennan M. Harmouth"
237,4,13,"TXT","1",0,0,"The Second Amendment to the U.S. Constitution states, “A well-regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms shall not be infringed.” At the time this was written ‘militia’ referred to every able-bodied man. U.S. Code, Title 10, section 31 states that the militia of each state includes “all able-bodied males at least 17 years of age and...under 45...” In 1788, John Adams argued that “anns in the hands of citizens may be used at individual discretion.”"
238,4,13,"TXT","2",0,0,"Gun control has no direct relation to crime rates. The four nations with the highest per capita gun ownership have some of the lowest crime rates (Switzerland, Israel, Denmark, and Finland). Britain has very restrictive gun control laws, however between 1960-75 their homicide rate doubled. Between 1930-75 the U.S. rate only rose 30 percent. In Jamaica, ownership of a single bullet is punishable by life in prison, however in 1980 Jamaica had 6 times as many gun deaths as Washington, D.C.(one of the most violent U.S. cities per capita)."
239,4,13,"TXT","3",0,0,"Gun registration is useless. In 1968 the Supreme Court ruled that criminals couldn’t be compelled to register their weapons because to do so would infringe on their Fifth Amendment right against selfincrimination! A 1985 Justice Department study showed that only 21 percent of felons’ handguns were obtained through retail channels. The millions of dollars and thousands of man hours used for background checks would be better spent prosecuting and punishing those responsible for 80 percent of our crime problem — career criminals."
240,4,13,"TXT","4",0,0,"The FBI states ""murder is primarily a societal problem over which law enforcement has little or no control.” This problem exists independently of firearms. Assuming all firearms could be removed from society, crime would still continue. Gun control laws affect only law abiding citizens. They are the only ones that will obey them. If a criminal used a gun in a drive-by shooting, would he be likely to worry about such a minor law as illegal possession of a firearm? I hardly think so."
