"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
95,1,1,"TXT","4",0,0,"The 10 percent charged to all fund-raisers is put into the Campus Improvement Fund and is the only source of income for it and the student planning commission. The commission reviews and donates money to student and faculty projects that beautify the campus."
96,1,1,"TXT","5",0,0,"Apparently, more and m.ore organizations who have charity fund-raisers have been petitioning to have the surcharge waived, draining the commission’s resources."
97,1,1,"TXT","6",0,0,"This issue was raised because last week Lambda Chi Alpha petitioned to get back the $400 surcharge it paid for its Thrash-a-Thon. The senate approved the"
98,1,1,"TXT","6",0,0,"request, reducing the commission’s account to $2,000."
99,1,1,"TXT","7",0,0,"Herrick doesn’t agree with waiving the surcharge. But he has nothing against charities."
100,1,1,"TXT","8",0,0,"“I think the student planning commission was overlooked in Resolution 86-28,” said Herrick, chairman of the commission."
101,1,1,"TXT","9",0,0,"“Approximately 75 percent of all fund-raisers (held in the U.U.) are charitable,” he said. And if they all asked for their surcharge back, he said, the commission’s resources would be depleted."
102,1,1,"TXT","10",0,0,"School of Engineering Senator Kyle Shepard, also on the commission, agrees with Herrick."
103,1,1,"TXT","11",0,0,"“It’s vital for the bill to pass in order for the commission to continue at Cal Poly,” Shepard said. “Without the bill, we won’t have a funding source.”"
104,1,1,"TXT","12",0,0,"Herrick said another problem with Resolution 86-28 is it left the word “charitable” completely open to interpretation. This required the senate to interpret each petition, he said, and that takes a lot of the senate’s time."
105,1,,"TXT","13",0,0,"His bill would define the word as “a group or organization outside Cal Poly and ASI that’s non-profit and recognized (by the list of official charities in the Student Life and Activities office) to be serving their benefactor directly.”"
106,1,1,"TXT","13","4",0,"Bill 88-02 would put a $200 maximum limit to be paid per See CHARITY, page 4"
107,1,1,"TXT","0",0,0,"Police detect stolen parking permits daily"
108,1,2,"TXT","0",0,0,"Berrett says finding stolen permits easy because cars are recognizable"
109,1,2,"PI","0",0,0,"By Lawrence Anton"
110,1,2,"PI","0",0,0,"staff Writer"
111,1,2,"TXT","1",0,0,"Stealing a parking permit or buying one from “some guy” may seem an innocuous crime and an easy way to beat the Cal Poly parking blues, but there’s a good chance of getting caught, said Detective Ray Berrett of the Cal Poly police department."
112,1,2,"TXT","2",0,0,"The recovery last week of two"
113,1,2,"TXT","2",0,0,"stolen permits by campus police buttresses Berrett’s remark. One student was cited for possessing stolen property and released, and the other case is still being investigated for mitigating circumstances."
114,1,2,"TXT","3",0,0,"Parking Officer Cindy Campbell said recovering two or three permits a week is not unusual. As many as six have been recovered in a single day."
115,1,2,"ME","0",3,0,"See PERMITS, page 3"
116,1,3,"HL","0",0,0,"Top business professionals to attend conference"
117,1,3,"PI","0",0,0,"By Jill Gregory"
118,1,3,"PI","0",0,0,"staff Writer"
119,1,3,"TXT","1",0,0,"Cal Poly students and faculty interested in interacting with top professionals from business and industry will be able to do so by attending a business seminar this week."
120,1,3,"TXT","2",0,0,"“American Industry Meets the Challenge” is the theme of the 22nd annual Society for the Advancement of Management Business Seminar to be held today and tomorrow. The seminar will feature executive and corporate leaders speaking to groups on campus."
121,1,3,"TXT","3",0,0,"During the two-day seminar, business"
122,1,3,"TXT","3",0,0,"professionals from such companies as Lockheed, IBM, Hewlett-Packard, Price Waterhouse and Bank of America will participate in various panel discussions and address individual classes."
123,1,3,"TXT","4",0,0,"The keynote speaker of the seminar will be former U.S. Representative Victor A. Veysey, now director emeritus of the Industrial Relations Center at the California Institute of Technology. Veysey received his master’s of business administration from Harvard University."
124,1,3,"TXT","5",0,0,"Student organizers of the seminar describe it as an opportunity for students and faculty to learn from experienced professionals in different fields."
125,1,3,"TXT","6",0,0,"“We are very excited about the seminar,” said Pam de la Pena, seminar chairperson. “We have a good mix of people from established corporations as well as many entrepreneurs.”"
126,1,3,"TXT","7",0,0,"The Cal Poly chapter of SAM is a club designed to prepare students for top management positions in ail fields. Areas emphasized by club activities are managerial skills, goal setting, planning and time management."
127,1,3,"TXT","8",0,0,"The seminar is usually a success due to the caliber of professionals who attend, said de la Pena. Cal Poly alumni are cooperative in helping to attract guests and the national SAM organization helps"
128,1,3,"TXT","8",0,0,"out as well, she said."
129,1,3,"TXT","9",0,0,"“This year is good because we have two women speakers coming,” said de la Pena. “It is usually very difficult to get women."
130,1,3,"ME","0",3,0,"See SAM, page 3"
131,1,0,"OT","0",0,0,"EnfriM for the I8th annuat Cal Poty Creative Writing Contest are due today by S p.m. at P.O.B. itxmt SK2D. There is a short story division and a poetry division. For fast minute questions, call the English department at x2S86."
132,2,0,"PI","0",0,0,"Monday, February 8,1988 Mustang Daily"
133,2,0,"SH","0",0,0,"OPINION"
134,2,0,"PI","0",0,0,"Mustang"
135,2,0,"PI","0",0,0,"Daily"
136,2,0,"PI","0",0,0,"The newspaper for Cal Poly."
137,2,0,"PI","0",0,0,"Since 1916"
138,2,,"MH","0",0,0,"Floyd Jones, editor Kim Holweger, managing editor Matt VVeiser, opinion page editor Elmer Ramos, sports editor Anna Cekola, spotlight editor Jim Hawkins, insight editor Dawn Jackson, lifestyle editor Darrell Mi ho, photo editor Kevin Cannon, asst, photo editor Grant Shaffer, illustrator Peggy Yeyna, general manager Nishan Havandjian,/<3cw/r>’ adviser"
139,0,0,"B","0",0,0,
140,2,4,"HL","0",0,0,"Playground politics"
141,2,4,"TXT","1",0,0,"Dirty politics. Once again we must deal with the disgrace of politicians who resort to personal attacks to fight their political battles."
142,2,4,"TXT","2",0,0,"An example is the latest round of verbal fisticuffs between candidates George Bush and Robert Dole. Both Republicans, their personal attacks achieve only the destruction of respect for themselves and their political party in the public eye. Sure, politics is a stressful business in which success is difficult to gauge most of the time. A little victory in the headlines after an insulting exchange may give a feeling of success and reward."
143,2,4,"TXT","3",0,0,"This unfortunate aspect of politics only proves that the current batch of individuals is so inept at political understanding that they cannot hold logical debate on the issues. Instead, to liven up the action for television, they attempt to degrade each other like kids on the playground."
144,2,4,"TXT","4",0,0,"A case can be made that these attacks actually give insight to the true political animal that the public may never see. But political decisions must be based on hard facts, not the vengeful tactics of a candidate with a bad attitude."
145,2,4,"TXT","5",0,0,"Is it also a reflection of the public’s apathy? Maybe the candidates would rather issue personal attacks because they know the public really doesn’t care or know anything about the issues. A public trained on soap operas is quickly bored to tears by politics. Why not liven things up and take a lesson from the soaps by attacking character flaws? It sure makes headlines and it sure gets people talking."
146,2,4,"TXT","6",0,0,"At its roots this childlike insult trading destroys the political process. It diverts attention from the issues and trivializes the world’s most important political event."
147,0,0,"NA","0",0,0,"A"
148,0,0,"NA","0",0,0,"\"
149,2,5,"HL","0",0,0,"Black death creeps north"
150,2,5,"PI","0",0,0,"Editor:"
151,2,5,"TXT","1",0,0,"I am writing about the recent approval by the County Board of Supervisors for on- and offshore oil manufacturing. I am a primary source, that is, I speak from my own first-hand experience with oil drilling off and on the coast of Santa Barbara and Ventura. These oil companies have been, and remain to be, notorious for misleading the public and downright lying to them. I lived in Santa Barbara and Goleta for nearly 16 years. I moved to San Luis Obispo permanently one year ago. I am a tar refugee."
152,2,5,"TXT","2",0,0,"When I first moved to Santa Barbara in 1971, the beaches were surrounded by beautiful white cliffs and rocks. You could swim in the water and the tar was hardly noticeable — just small flecks here and there."
153,2,5,"TXT","3",0,0,"Then we had an oil slick (my first of several), in which many types of marine life were sacrificed. Volunteers cleaned it off the beaches, not the oil company, who was at fault. They did not even clean it out of the water this first time!"
154,2,5,"TXT","4",0,0,"Of course, the oil company managed to keep that quiet and at a later date, claimed they had participated in the slick cleanup. But that is not true. I was there. Volunteers had to try and wash off birds and baby seals that were paralyzed by the oil and tar. Still the majority died."
155,2,5,"TXT","5",0,0,"Does anyone care? It does not seem so in Santa Barbara, where money talks and values walk. Did you know that the United States only produces 2 percent of the oil it consumes?"
156,2,5,"TXT","6",0,0,"Nowadays in the Santa Barbara and Ventura area you cannot walk along the beach without wearing your “tar” shoes or “beach” shoes because you will"
157,0,0,"NA","0",0,0,"\\"
158,2,0,"NA","0",0,0,"/"
159,0,0,"B","0",0,0,
160,2,5,"TXT","6",0,0,"get a new sole on them every time (made of tar). There are very few rocks and cliffs along the beach that remain white — most are black with tar coating. Almost every bathing suit and pair of shorts I own have tar/oil stains because you cannot avoid it there. 1 have been trying to escape it, but now they want to start here. Before you know it, there will be no clean coastline left."
161,2,5,"TXT","7",0,0,"I watched the oil/tar problem progressively and steadily increase in the water, and on the beaches, in direct proportion with the increase in oil platforms built."
162,2,5,"TXT","8",0,0,"Basically, it comes down to oil company money. As we have seen over the past decade plus, a good part of government is corrupt. And the root of the corruption, most often, is money. So these two go together, hand in hand, each feeding the other."
163,2,5,"TXT","9",0,0,"Did you know that the government very suddenly attempted to disban the Coastal Commission? It is one of the only public check systems we have in our favor against the oil companies ruining our coast. Remember when two tankers collided at Point Conception a few months ago? It took three days before it was admitted that one carried oil and there was no mention of the condition of marine life that was involved."
164,2,5,"TXT","10",0,0,"Just because we use a resource does not mean we need to abuse it. This attitude of taking all you can get without regard for your future and your childrens’ futures really scares me today. I look forward to our generation moving forward and showing the country we can find other ways to make petrol or petrol substitutes. We can eliminate greed and bring forth caring, concern and respect for our planet and its limited resources. Take an active step and vote if you can."
165,2,5,"PI","0",0,0,"— Pat McQuillen"
166,2,6,"HL","0",0,0,"What a trip"
167,2,6,"PI","0",0,0,"Editor:"
168,2,6,"TXT","1",0,0,"I am outraged and 1 want something done!"
169,2,6,"TXT","2",0,0,"Upon calling Gulliver’s Travel in the U.U. to check on my spring break reservations to Mexico, I found that my flight, which I booked four months in advance, is no longer $221 but $310."
170,2,6,"TXT","3",0,0,"•A 40 percent increase."
171,2,6,"TXT","4",0,0,"•I was not told that my flight was not guaranteed."
172,2,6,"TXT","5",0,0,"•I was not told to pay in advance to guarantee my price."
173,2,6,"TXT","6",0,0,"•And, I found that the price quoted to me is not even good for flights booked for spring break!"
174,2,6,"TXT","7",0,0,"Now what? A student plans a vacation four months in advance and it is shot to pieces by the incompetence of the travel agency. I would think that since Gulliver’s Travel is part of the campus that they would be informative, knowledgable and work for the student benefit! I consider this extremely bad business. It baffles me that they are allowed to conduct this kind of poor customer service."
175,2,6,"PI","0",0,0,"— Catherine Goodman"
176,2,0,"CN","0",0,0,"BLOOM COUNTY"
177,0,0,"NA","0",0,0,"pun mPBNP,"
178,0,0,"NA","0",0,0,"fiNP 1n'5 fm/r me iNi OFFtcmy irtper m scpNPnt-pftee. eucTABce CANPtPm"
179,0,0,"NA","0",0,0,"y"
180,0,0,"NA","0",0,0,"I"
181,0,0,"NA","0",0,0,"f"
182,0,0,"B","0",0,0,
183,0,0,"B","0",0,0,
184,0,0,"NA","0",0,0,"by Berke Breathed"
185,0,0,"NA","0",0,0,"kncm"
186,0,0,"NA","0",0,0,"meftea'Bfu m"
187,0,0,"NA","0",0,0,"CANPItWre CAT ¡5 ?"
188,0,0,"NA","0",0,0,"mtus"
189,0,0,"NA","0",0,0,"'íí"
190,0,0,"B","0",0,0,
191,0,0,"NA","0",0,0,"KfiiCOOS"
192,0,0,"NA","0",0,0,"cwcos}"
193,0,0,"NA","0",0,0,"m'5 IN AÑ LA. PeNTHOUX wmjeANe KlRKPftTKICK PUmNe ^CATCH we peRsmMONr"
194,0,0,"NA","0",0,0,"\"
195,0,0,"NA","0",0,0,"60Nm"
196,0,0,"NA","0",0,0,"Wfm"
197,0,0,"NA","0",0,0,"OTA"
198,0,0,"NA","0",0,0,"ommi!\"
199,0,0,"NA","0",0,0,"\ /Oi"
200,0,0,"NA","0",0,0,"iJI¡"
201,0,0,"NA","0",0,0,"¡UHtoi/y"
202,0,0,"NA","0",0,0,"I CAUCUS"
203,0,0,"NA","0",0,0,"'ft"
204,0,0,"B","0",0,0,
205,2,7,"HL","0",0,0,"Thinkable art"
206,2,7,"PI","0",0,0,"Editor:"
207,2,7,"TXT","1",0,0,"I would like to praise the Mustang Daily for its openness to preseat all sides of an issue. The position of the Daily is to inform and stimulate its readers to think. The abortion cartoon last week was one such occasion."
208,2,7,"TXT","2",0,0,"On Friday Ms. Trumbull wrote a letter blasting the Daily for printing the cartoon. She missed the very object of the cartoon, which is to stimulate thought."
209,2,7,"TXT","3",0,0,"Just because of an unplanned pregnancy you don’t need to forego your goals. Many pregnant mothers and mothers with children attend Poly. To someone irresponsible enough to have sex unprotected, raising a child must seem an insurmountable task. The loss of a child by adoption is a hardship many mothers have to deal with. But 1 think it’s comforting to know your child is being cared for by someone who loves and wants it. The thought of your child lying dead in a garbage can behind some doctor’s office has little comfort. The way you lose a child says a lot about how you feel about the loss."
210,2,7,"TXT","4",0,0,"Think about the opposing view. What about a child’s right to control its body? If you don’t agree, at least the cartoon caused you to think about it."
211,2,7,"PI","0",0,0,"— Kenneth A. Hitt"
212,2,8,"HL","0",0,0,"Poetry fit for a president"
213,2,8,"PI","0",0,0,"Editor:"
214,2,8,"TXT","1",0,0,"Our Baker Who art on campus (once in a while)"
215,2,8,"TXT","2",0,0,"Hallowed be thy name (at least to your subordinates and the ignorant in the Student Senate)"
216,2,8,"TXT","3",0,0,"Thy kingdom is here (but where are you?)"
217,2,8,"TXT","4",0,0,"Thy will be done"
218,2,8,"TXT","5",0,0,"(if not rightfully, forcefully)"
219,2,8,"TXT","6",0,0,"On campus"
220,2,8,"TXT","7",0,0,"As well as in Washington, D.C. (where is your heart, Mr. President?)"
221,2,8,"TXT","8",0,0,"Take from us our daily bread (and give it to the jocks)"
222,2,8,"TXT","9",0,0,"And forgive us our bitching (because the blissfully ignorant model students do not bitch)"
223,2,8,"TXT","10",0,0,"As we forgive the jocks (who bitch about lack of support)"
224,2,8,"TXT","11",0,0,"In the name of President Baker His Id, and his Superego AMEN"
225,2,8,"TXT","12",0,0,"Postscript: Mr. President, do you dream that someday they will name a great, big building on campus after you? Maybe it will be a huge 2,(X)0-man sauna for all the jocks that will be enrolled at Cal Poly. They’ll call it THE BAKERY. It’H be a monument of irony in honor of the Civil Engineer/Cal Poly President who bowed to support the jocks with a building realized through engineering techniques (knock knock, remember engineering? — once the essence of academics at Cal Poly)."
226,2,8,"PI","0",0,0,"G. Stephen Ferreira"
227,2,0,"MH","0",0,0,"Advertising Staff"
228,2,0,"MH","0",0,0,"Alison Howell	Office Manager"
229,2,0,"MH","0",0,0,"Judy Carlson	Production Manager"
230,2,0,"MH","0",0,0,"Bret Goodman	Sales Manager"
231,2,0,"MH","0",0,0,"RepresentativM:	Meg Babcock. Lysa Francis. Dan Kamiskas. Stewart McKenzie. Dani Quittner."
232,2,0,"MH","0",0,0,"Ron Same. A.J. Schuerman. Mike Vigo. Mike Weiser Classified Staff; Estelle Davis • Supervisor. Kim Carlson. Larry Biltleston Circulalion Staff:	Darin Hershberger"
233,2,0,"MH","0",0,0,"Computer Staff:	Dan Malone"
234,2,0,"MH","0",0,0,"University GrapNc Systema; Katie Dougherty. General Manager; Rob Newlm. Pre-Press Manager,"
235,2,0,"MH","0",0,0,"Darren Wentworth. Press Manager; Sandy Kolbe, Asst. Mgr. Newspiy)er Production; Robn Beck,"
236,2,0,"MH","0",0,0,"Asst. Mgr. Special Productions; Robert Reed, Asst. Mgr. Web Publications"
237,2,0,"MH","0",0,0,"Mustang Daily is published daily (except weekends, holidays and exam periods) by the Cal Poly lournalism department. Advertising is solely lor informational purposes and does not represent an endorsement by the publisher or the university. Unsigned editorials reflect the majority view of the the editorial board, consisting of the editor, managing editor, special sections editors, sports editor and opinion page editor. Produced by University Graphic Systems. Mustang Daily office is located on the Cal Poly campus in Room 226 of the Graphic Arts Building. San Luis Obispo, CA 93407	(805) 756-1143."
238,3,0,"PI","0",0,0,"Mustang Daily Monday. February 8,1988 3"
239,3,0,"HL","0",0,0,"CALENDAR"
240,3,0,"PI","0",0,0,"monday"
241,3,9,"TXT","1",0,0,"•The ninth annual Career Symposium will be held from 9 a.m. to	3	p.m.	Monday	in"
242,3,9,"TXT","1",0,0,"Chumash Auditorium. Representatives from more than 80 public and private organizations, businesses and agencies will be available	to	discuss	career	op-"
243,3,9,"TXT","1",0,0,"tions, cooperative education and summer employment possibilities with students of all majors. Seminars wll be held on interviewing"
244,3,9,"TXT","1",0,0,"and resume techniques, drug screening	in	today’s	careers	and"
245,3,9,"TXT","1",0,0,"dressing profesionally. A panel of Cal Poly graduates will discuss"
246,3,9,"TXT","1",0,0,"their careers and answer questions on job search strategies, adapting	to	the world of work"
247,3,9,"TXT","1",0,0,"and the expectations vs. reality of their first position. For more information call 2511 or 2501."
248,3,9,"TXT","2",0,0,"•“Is Jesus God?” will be answered by Dr. Anis Shorrosh, author of “The Great Debate: Islam vs. Christianity” Monday at 7 p.m. in the Graphic Arts Building, Room 106."
249,3,9,"AT","0",0,1,"Love"
250,3,0,"AT","0",0,1,"confession from an anthemaniac."
251,3,0,"AT","1",0,1,"As you know, anthe-maniacs like myself just go crazy around flowers. So what does my Valentine send me on Valentines Day?"
252,3,0,"AT","2",0,1,"The FTD* Lov/e Note Bouquet!"
253,3,0,"AT","3",0,1,"Well, let me tell you, when I saw those beautiful flowers in that fine porcelain bowl It drove me wild."
254,3,0,"AT","4",0,1,"Besides, this glorious bouquet also came with a note pad and pencil with which I’ve written my Valentine every day."
255,3,0,"AT","5",0,1,"And smart Valentines know it doesn’t cost much to send us anthemaniacs Into this flower frenzy."
256,3,0,"AT","6",0,1,"Just ask your florist to have n""D send one for you."
257,3,0,"HL","0",0,0,"PERMITS"
258,3,2,"ME","0",-1,0,"From page 1"
259,3,2,"TXT","1",0,0,"Berrett said “the student who is trying to save a few bucks by stealing a parking permit or buying one from some guy in the parking lot stands to lose a lot more.”"
260,3,2,"TXT","2",0,0,"Any car found displaying a permit that has been reported stolen will be towed at the owner’s expense. A citation for possessing stolen property will be issued to the person under whose name the car is registered. And the matter will go to the courts, where fines average $200."
261,3,2,"TXT","3",0,0,"But how can a parking officer spot a stolen permit amid the thousands of cars parked on campus? Easy, says Berrett."
262,3,2,"TXT","4",0,0,"“They recognize the cars out there,” he said. ‘‘Between themselves they can talk about cars that they’re having trouble with.”"
263,3,2,"TXT","5",0,0,"Campbell said, “We look for distinguishing marks. Let’s say it has a Mustang Village parking permit and then it has a staff permit. We’re probably gonna wonder why ... so we’ll do some checking into that.”"
264,3,2,"TXT","6",0,0,"It’s usually the “floater” permits, those that hang from a rearview mirror, that get stolen, Campbell said. If a stolen permit is spotted “on the bumper, there’s usually a story behind it: somebody’s reported it stolen"
265,3,2,"TXT","6",0,0,"and given it to a friend.”"
266,3,2,"TXT","7",0,0,"In January, more than half of the police reports filed were for stolen permits. The 21 thefts reported last month bring the total of stolen permits still outstanding to 93."
267,3,2,"TXT","8",0,0,"The police record resulting from a petty theft arrest can be more costly than the fines levied, Berrett said. “A record can follow you,” especially someone hoping to work one day for a company that requires a security clearance, he said."
268,3,2,"TXT","9",0,0,"Troubled that college students would be so petty as to steal parking permits, Berrett said “People need to look a little more toward the future.”"
269,3,0,"AT","0",0,2,"Tuxedo"
270,3,0,"AT","0",0,2,"PIERRE CARDIN • ROBERT STOCK ROBERT WAGNER COLLECTION LORO WEST"
271,3,0,"AT","0",0,2,"Rental & Sales"
272,3,0,"AT","0",0,2,"All Tuxedos & Accessories in stock for the Perfect Fit!"
273,3,0,"AT","0",0,2,"10% Discount w/ Col Poly I. D."
274,3,0,"AT","0",0,2,"Central Coast Plaza 321 Modonna Rd. Unit #127 San Luis Obispo, CA 93401 805/546-9900"
275,3,3,"HL","0",0,0,"SAM"
276,3,3,"ME","0",-1,0,"From page 1"
277,3,3,"TXT","1",0,0,"so we are happy for this opportunity.”"
278,3,3,"TXT","2",0,0,"Other events scheduled for the seminar include an MBA panel discussion titled “Business in the 1990s: Planning for the Individual and the Corporation” and both accounting and marketing panels."
279,3,3,"TXT","3",0,0,"Although the seminar’s emphasis is on business, de la Pena said it could be beneficial to a variety of students. Issues will be discussed in engineering and computer science as well as other areas."
280,3,0,"AT","0",0,3,"»«»«»VALUABLE COUPON»»»»»»»i"
281,3,0,"AT","0",0,3,"SOCIAL or WESTERN"
282,3,0,"AT","0",0,3,"DANCE CLASSES 543-7864"
283,3,0,"AT","0",0,3,"Partners not needed • Have Fun • Meet New Friends"
284,3,0,"AT","0",0,3,"SOCIAL SCHEDULE"
285,3,0,"AT","0",0,3,"Cal Poly: mon. Beg: 6:30-7:30, Int: 7:30-8:30 Int: 7:30-8:30 Adv: 8:30-9:30p."
286,3,0,"AT","0",0,3,"New Classes start. 2/22, 4/4, 5/2,"
287,3,0,"AT","0",0,3,"6/27, 8/1. No class 2/15,7/4."
288,3,0,"AT","0",0,3,"Meet in Ag Bldg. Rm 220. Instr: Lori Marshall SLO: Sun.Beg:1-2, lnt:2-3, Adv:3-4p. New Classes start 710, 2/7, 3/6, 4/10, 5/15,"
289,3,0,"AT","0",0,3,"8/7. Meet at Meadow Park (South St, & Broad). Instr: Mary O’Neill. Welcome to join 2nd night. Grov. City & Atascd. call us."
290,3,0,"AT","0",0,3,"WESTERN DANCE SCHEDULE"
291,3,0,"AT","0",0,3,"Cal Poly: Tues.Beg:7-8, lnt:8-9, Adv:9-10p .Univ. Union,"
292,3,0,"AT","0",0,3,"Mustang Lounge New Classes start 2/9, 4/5, 5/3,"
293,3,0,"AT","0",0,3,"6/28, 7/26, 9/27, 10/25. Sponsored by ASI Rec Sports Instr: Alina Sierra"
294,3,0,"AT","0",0,3,"SLO: Wed.Beg:7-8, lnt:8-9, Adv:9-10p @ Meadow Park (South St. & Broad) New Classes Start 1/6, 2/3, 3/2, 4/6, 5/4,"
295,3,0,"AT","0",0,3,"6/1. Instr: Alina Sierra.	WELCOME TO JOIN 2nd NIGHT! ."
296,3,0,"AT","0",0,3,",$1 off any 4 week class. 1 coupon per family.^ J"
297,3,0,"AT","0",0,3,"$20 for 4 Weeks"
298,3,0,"AT","0",0,3,"Starts"
